review_text,rating,date,language_style,has_slang,slang_count,domain,word_count,length_type,label,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,stratify_key,language_enc,length_enc,domain_enc
Recently visited the local market and found a nice shop for handicrafts. The prices were reasonable and the quality was also good. I bought some gifts for my family and they all liked it. It was a nice experience shopping there without much bargaining with the shopkeepers in that area.,4,2026-02-07,english,0.0,-0.6772233733392268,product,1.1347856922362582,medium,1,0.8755498229895738,-0.4167172646496298,-0.4814532795739657,0,-0.29335137350386686,0.84,1_english,1,1,2
"I am very disappointed with the laptop repair service I received here. 💻 They charged me a huge amount of money claiming they replaced the motherboard but the laptop is still shutting down randomly every hour. 😡 When I went back to show them the problem, they claimed it was a new issue and asked for more money for the repair. ‼️ This is a TOTAL FRAUD and they are just trying to scam innocent customers who don't know much about computers. 🔥 Never trust them! 🔥",1,2026-02-18,english,0.0,-0.6772233733392268,services,2.679773824772469,long,1,1.9336124058847632,-0.7765997238297073,0.18103087559528583,0,0.336557140230576,0.8045977011494253,1_english,1,0,3
✨✨✨ #Number1Expert #BestService WORLD CLASS PROFESSIONALS!!! Outstanding results highly recommended!!! #Excellence #TopRated #Premium!!!,5,2024-01-15,english,0.0,-0.6772233733392268,services,-0.4102024402999528,short,1,-0.021113382853806838,3.868978387766029,5.480904116949299,0,5.839399508660186,1.0,1_english,1,2,3
"scootr handl loose, vibration to much, dangerus to ride!!!",1,2023-05-03,english,0.0,-0.6772233733392268,transportation,-0.5772281843579216,very_short,1,-0.48737824989236483,0.23808041993244428,1.505999185933789,0,-0.6809229905923014,0.8888888888888888,1_english,1,3,4
"hotl wifi not working, AC brokan, staff lied about evryting!!!",1,2024-01-09,english,0.0,-0.6772233733392268,hotel_restaurant,-0.5354717483434294,very_short,1,-0.46346723106987464,0.017136415932358044,1.505999185933789,0,0.21299219075682993,1.0,1_english,1,3,1
hotel ramro dherai ramro and breakfast mitho. staff ramailo 😊,5,2025-07-07,code_mixed,1.0,2.4368440183281295,hotel_restaurant,-0.5354717483434294,very_short,0,-0.4694449857754972,-0.07324976752222316,-0.4814532795739657,0,-0.6809229905923014,0.9,0_code_mixed,0,3,1
"Product caused house fire, insurance claim filed, LG Electronics safety certified appliances!!!",1,2022-11-19,english,0.0,-0.6772233733392268,product,-0.451958876314445,short,1,-0.2662013257843309,1.5687658985693274,1.505999185933789,0,0.4858715619055121,1.0,1_english,1,2,2
"Khattam, chatamari ma fungus, medical emergency, dangerous!!!",1,2023-11-03,code_mixed,0.0,-0.6772233733392268,food,-0.660741056386906,very_short,1,-0.4694449857754972,2.2897033142189582,1.505999185933789,0,-0.2266382263001199,1.0,1_code_mixed,0,3,0
"Okay cha, product quality average thiyo, price pani moderate level cha, no complaints.",5,2024-10-25,code_mixed,0.0,-0.6772233733392268,product,-0.4102024402999528,short,1,-0.32000111813493376,0.3925867164360005,-0.4814532795739657,0,-0.35869775080366106,0.9230769230769231,1_code_mixed,0,2,2
"Service cha, staff pani friendly thiyo, I guess it's a good service center.",4,2024-01-23,code_mixed,0.0,-0.6772233733392268,services,-0.4102024402999528,short,1,-0.38575641989678167,-0.3722194512566053,-0.4814532795739657,0,0.05804689265631389,1.0,1_code_mixed,0,2,3
"BEST PRODUCT EVER IN NEPAL!!! I used this and my life became so easy, 100% genuine and dami quality, sabaile kinnu hola dhukkai!!",5,2025-01-12,code_mixed,1.0,0.36079909054989207,product,0.007361919844969074,short,1,-0.0629576657931646,-0.5173210166686412,2.830967496272292,0,4.259864019500185,0.9565217391304348,1_code_mixed,0,2,2
Coffee 504 momo thikai thyo hai Ani bholi pheri janchu. Tara pani thik thyo. Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Khana pakauna time lagyo. Tara pani thik thyo. Malai ta man paryo. Khana pakauna time lagyo. Malai ta man paryo. Tara pani thik thyo. Kasto ramro thyo tyo thau. Kasto ramro thyo tyo thau. Tara pani thik thyo. Khana pakauna time lagyo. Pachi pheri try garchu. Dhilo aayo tara mitho thyo. Malai ta man paryo. Kasto ramro thyo tyo thau.,3,4/9/2024,romanized_nepali,1.0,1.3988215544390108,food,2.5545045167289926,long,0,1.9455679152960084,-0.5832860884444999,-0.4814532795739657,0,0.4513695724499317,0.39285714285714285,0_romanized_nepali,2,0,0
"product features ekdum advanced, technology latest, paisa vasool 100%!!!",5,2024-05-17,code_mixed,1.0,0.36079909054989207,product,-0.5772281843579216,very_short,1,-0.4036896840136493,1.644087718114811,1.505999185933789,0,-0.6809229905923014,1.0,1_code_mixed,0,3,2
Katti roll 336 chilly babbal thyo k yaar Ani bholi pheri janchu. Sathi haru sanga gako thyo. Kasto ramro thyo tyo thau. Sathi haru sanga gako thyo. Kasto ramro thyo tyo thau. Ani bholi pheri janchu. Malai ta man paryo. Sathi haru sanga gako thyo. Dhilo aayo tara mitho thyo. Sathi haru sanga gako thyo. 😶😢,5,4/14/2024,romanized_nepali,1.0,2.4368440183281295,food,1.3853243083232114,medium,0,0.9891271623964021,-0.6639880379575186,-0.4814532795739657,0,0.318503490850498,0.5357142857142857,0_romanized_nepali,2,1,0
product quality ramro cha bro. already bought 3 times. khatrai item. suggest garchu 🔥,5,2023-09-09,romanized_nepali,1.0,1.3988215544390108,product,-0.36844600428546065,short,0,-0.32597887284055627,-0.099074391366389,-0.4814532795739657,0,-0.6809229905923014,1.0,0_romanized_nepali,2,2,2
Tutor great quality overall ngl Price was high. The color looks nice. Price was high. Delivery was prompt. Price was high.,5,3/27/2024,english,0.0,-0.6772233733392268,services,-0.07615095218401531,short,0,-0.10480194873252237,-0.33580010993790993,-0.4814532795739657,0,0.6819313022842431,0.6666666666666666,0_english,1,2,3
ramro dherai ramro,5,2025-01-14,romanized_nepali,1.0,0.36079909054989207,product,-0.8277668004448747,very_short,0,-0.7264884381172664,-0.16363595097680358,-0.4814532795739657,0,-0.6809229905923014,0.6666666666666666,0_romanized_nepali,2,3,2
flight late thyo 3 ghanta. and then no update from airline. and then finally when i asked ground staff they were rude. sala baal airline yo. never booking again,1,2024-10-22,code_mixed,1.0,1.3988215544390108,transportation,0.2579005359319222,medium,0,0.12235273008113408,-0.5999830435161585,-0.4814532795739657,0,-0.6809229905923014,0.9310344827586207,0_code_mixed,0,1,4
Ekdamai naramro khana!!! Jhur service. TOTAL WASTE.,1,2026-02-05,romanized_nepali,1.0,0.36079909054989207,food,-0.660741056386906,very_short,1,-0.5292225328317226,0.9984721220106628,1.505999185933789,0,5.839399508660186,1.0,1_romanized_nepali,2,3,0
"WOW WOW WOW! Amazing quality, delivered in 1 day, best price in Nepal, I am so happy with this shopping, guys go for it now!!!!",5,2024-09-25,english,0.0,-0.6772233733392268,product,0.09087479187395345,short,1,-0.07491317520440968,-0.9951888387589463,2.830967496272292,0,1.9374742335169655,0.92,1_english,1,2,2
"Pork chili here is really good, not too greasy and the chili balance is perfect. rice pairing is also on point",4,2/22/2024,english,0.0,-0.6772233733392268,food,-0.07615095218401531,short,0,-0.17653500519999282,-0.8522925868212281,-0.4814532795739657,0,-0.42900143948481895,0.8571428571428571,0_english,1,2,0
"Mutton curry old-school Kathmandu restaurant near central bus park — mutton well-cooked, not chewy. Spice levels assertive. Taro root added interesting texture. Rice portion generous. No-frills atmosphere but food quality focused. Good find.",4,10/31/2022,english,0.0,-0.6772233733392268,food,0.42492627998989096,medium,0,0.6065508612365597,1.014123409188945,-0.4814532795739657,0,0.12397159178430237,1.0,0_english,1,1,0
Dami! Dami! Dami!,5,2025-01-20,romanized_nepali,1.0,2.4368440183281295,food,-0.8277668004448747,very_short,1,-0.7324661928228889,-0.46492322915873907,1.505999185933789,0,4.2093188838470645,0.3333333333333333,1_romanized_nepali,2,3,0
sahi ho the laptop bag.. fits 15 inch laptop and pockets are ramro.. dami build quality,5,2024-01-18,code_mixed,1.0,1.3988215544390108,product,-0.28493313225647626,short,0,-0.3140233634293112,-0.6720582329088202,-0.4814532795739657,0,-0.6809229905923014,0.9375,0_code_mixed,0,2,2
Cafe 🔥 kasto naramro quality ni Hijo gako thyo rati. Pachi pheri try garchu. Sathi haru lai pani vanchu.,2,7/17/2023,romanized_nepali,1.0,0.36079909054989207,hotel_restaurant,-0.15966382421299968,short,0,-0.21240153343372806,-0.6393527060009125,-0.4814532795739657,0,0.3848989564008937,1.0,0_romanized_nepali,2,2,1
"JBL speaker battery drains fast, bit disappointed",2,2025-02-19,english,0.0,-0.6772233733392268,product,-0.660741056386906,very_short,0,-0.5411780422429676,0.7402258835690038,-0.4814532795739657,0,1.0156915372744173,1.0,0_english,1,3,2
"Mero dami le yo khana pugyo, garyo bhane cha, sabai ko khau.",5,2022-11-10,romanized_nepali,1.0,0.36079909054989207,food,-0.451958876314445,short,1,-0.47542274048111977,-1.0674977855226109,-0.4814532795739657,0,-0.2190668135619169,1.0,1_romanized_nepali,2,2,0
Jhol momo chutney tangy balance mitho,5,3/17/2023,romanized_nepali,1.0,0.36079909054989207,food,-0.7024974924013981,very_short,0,-0.6129110987104381,-0.012992311885835425,-0.4814532795739657,0,0.06803297215967355,1.0,0_romanized_nepali,2,3,0
Recently bought a heater from HOME-TECH store. HOME-TECH sent a broken unit first time. I had to go to HOME-TECH office three times to get it replaced. TOTAL HEADACHE experience with HOME-TECH management. The new unit works fine but the service was so poor that I will never visit HOME-TECH store again.,2,2026-02-11,english,0.0,-0.6772233733392268,product,1.2182985642652426,medium,1,0.9771716529851571,-0.3200735761866551,-0.4814532795739657,0,4.532107126384316,0.8269230769230769,1_english,1,1,2
i booked this service online and then no one showed up. and then called and then they said agent busy bhanyo. and then i waited more and then they cancelled my booking. and then NO refund. bro are you serious. this is very bad. this is VERY VERY BAD. total guff ho yo company. i don't like this trash service. sala paisa nai khayo. khattam,1,2023-09-17,code_mixed,1.0,2.4368440183281295,services,1.761132232453641,medium,0,1.1923708223875684,-0.8728198519281292,-0.4814532795739657,0,0.3817549388581409,0.7230769230769231,0_code_mixed,0,1,3
Webcam 285 paisa vasool thyo ta Tara pani thik thyo. Dhilo aayo tara mitho thyo. Pachi pheri try garchu. Paisa dherai liyo tara thikai thyo.,5,5/25/2025,romanized_nepali,1.0,1.3988215544390108,product,0.09087479187395345,short,0,0.0027976359686833147,-0.5251806847951268,-0.4814532795739657,0,0.3087688173299511,0.88,0_romanized_nepali,2,2,2
"InDrive ma first ride book gareko aaja. App experience smooth thyo, driver options show bhayo with prices. Accepted a reasonable offer. Driver ko car old thyo tara clean thyo inside. AC worked. Driver careful thyo, overtaking conservative thyo which felt safe. Arrived 5 minutes early. Negotiated price saved me Rs 80 compared to Pathao for same route. Overall impressed with first experience. Regulars le bhaneko thyo InDrive better, experience le confirm garyo.",4,6/3/2024,romanized_nepali,0.0,-0.6772233733392268,transportation,2.0534272845550863,long,0,1.9336124058847632,0.22552678334152995,-0.4814532795739657,0,0.2767053678292303,0.8611111111111112,0_romanized_nepali,2,0,4
Aaja ride lida driver le kasto bad behavior dekhayo hjr. Pathao vanda mahango ani driver le bich bato ma jhagada garyo. Never use this app again because it is total fraud and unsafe for students.,1,2024-03-15,code_mixed,0.0,-0.6772233733392268,transportation,0.5084391520188754,medium,1,0.3315741447779229,-0.5510053086392926,-0.4814532795739657,0,-0.2545942117950234,0.9428571428571428,1_code_mixed,0,1,4
Dherai ramro service chha aaja. ✨ ⭐ I really liked the way they handled my request and the staff was very polite throughout the process. Highly recommended! 🙏,5,2026-02-18,code_mixed,0.0,-0.6772233733392268,services,0.21614409991743003,short,1,0.11039722066988901,-0.48644374902887727,0.18103087559528583,0,-0.15475772562097725,0.9285714285714286,1_code_mixed,0,2,3
"Fantastic dining experience, khana dherai swadisht thiyo, great place!",5,2024-12-28,code_mixed,0.0,-0.6772233733392268,hotel_restaurant,-0.5772281843579216,very_short,1,-0.41564519342489437,1.4432295326601872,0.18103087559528583,0,-0.2850462674234004,1.0,1_code_mixed,0,3,1
"customer support ekdam dami, totally paisa vasool and super fast service!!!",5,2025-02-03,code_mixed,1.0,1.3988215544390108,services,-0.4937153123289372,short,1,-0.38575641989678167,0.5758873681970389,1.505999185933789,0,-0.6809229905923014,1.0,1_code_mixed,0,2,3
Budget hotel but cha ekdum clean 😍🤯,4,4/21/2024,code_mixed,1.0,0.36079909054989207,hotel_restaurant,-0.660741056386906,very_short,0,-0.6248666081216832,-1.0674977855226109,-0.4814532795739657,0,0.11083045574550061,1.0,0_code_mixed,0,3,1
"Patan tira I went there with my family and we experienced polite, efficient, and clean service but the wording seems copied across many posts and repeats the same brand phrases rendering this review less credible as it appears promotional",4,2026-01-18,english,0.0,-0.6772233733392268,services,0.6754648960768441,medium,1,0.5886175971196921,-0.07093217307466983,-0.4814532795739657,0,-0.44805432990471267,0.9230769230769231,1_english,1,1,3
"They outsourced to unqualified people, disaster result, Deerwalk professional in-house team!!!",1,2024-11-04,english,0.0,-0.6772233733392268,services,-0.4937153123289372,short,1,-0.27217908048995343,2.1371032642307055,1.505999185933789,0,-0.09131936034074671,1.0,1_english,1,2,3
"Service dherai ramro thiyo, I really liked it, yeh transportation company sabse best hai.",5,2023-04-05,code_mixed,1.0,0.36079909054989207,transportation,-0.36844600428546065,short,1,-0.30206785401806613,0.1591718470752701,-0.4814532795739657,0,-0.05819556088841218,1.0,1_code_mixed,0,2,4
"motorcycl mileag so bad, fuel consumtion high, misleding advertsment!!!",1,2023-09-19,english,0.0,-0.6772233733392268,transportation,-0.5772281843579216,very_short,1,-0.4096674387192718,1.5436586253874995,1.505999185933789,0,-0.6809229905923014,1.0,1_english,1,3,4
Khatra! Khatra! Khatra!,5,2024-05-20,romanized_nepali,1.0,2.4368440183281295,food,-0.8277668004448747,very_short,1,-0.6965996645891537,1.3428004399328755,1.505999185933789,0,2.933603612254186,0.3333333333333333,1_romanized_nepali,2,3,0
"Yeh product fantastic cha, quality superb, I highly recommend it,worth every penny!",4,2024-01-01,code_mixed,0.0,-0.6772233733392268,product,-0.451958876314445,short,1,-0.3379343822518014,0.6649040640235201,0.18103087559528583,0,-0.013179120186926152,1.0,1_code_mixed,0,2,2
Jabaan 970 best experience tho,5,3/15/2025,english,0.0,-0.6772233733392268,transportation,-0.7442539284158903,very_short,0,-0.6547553816497959,-0.16363595097680358,-0.4814532795739657,0,0.24278936346846763,1.0,0_english,1,3,4
taste nice nice spice right right love love,5,2025-02-02,english,0.0,-0.6772233733392268,food,-0.6189846203724138,very_short,0,-0.5770445704767029,-0.7285495975679331,-0.4814532795739657,0,-0.6809229905923014,0.625,0_english,1,3,0
"yo bike ko mileage ekdum kharab xa, advertisement ma thulo thulo kura garxa real ma bekar cha, thulo fraud ho yo brand, be careful.",1,2023-11-11,romanized_nepali,1.0,0.36079909054989207,transportation,0.04911835585946126,short,1,-0.05100215638191953,-0.6532277780224495,-0.4814532795739657,0,-0.6809229905923014,0.8333333333333334,1_romanized_nepali,2,2,4
"Check-in process slow thiyo, 20 min wait garnu paryo hai",3,2025-01-29,romanized_nepali,0.0,-0.6772233733392268,hotel_restaurant,-0.5354717483434294,very_short,0,-0.4993337593036099,-0.5251806847951268,-0.4814532795739657,0,-0.18607708663117517,1.0,0_romanized_nepali,2,3,1
Taximandu smelled of cigarette smoke the entire ride. uncomfortable for the whole forty minute journey Long-time user of this product. Over the months it has proven reliable and the quality stays consistent. A few software updates improved things noticeably. Overall remains the best option I have found at this price range.,2,9/14/2023,english,0.0,-0.6772233733392268,transportation,1.1765421282507504,medium,0,1.1027045018032304,0.1553741082746575,-0.4814532795739657,0,-0.16774946055854087,0.8823529411764706,0_english,1,1,4
salon gako cutting ramrai garyo satisfied xu,5,5/3/2024,code_mixed,1.0,0.36079909054989207,services,-0.660741056386906,very_short,0,-0.5710668157710803,0.09461028746485553,-0.4814532795739657,0,-0.6809229905923014,1.0,0_code_mixed,0,3,3
Great service and very friendly staff.,5,2025-01-10,english,0.0,-0.6772233733392268,services,-0.7024974924013981,very_short,1,-0.6069333440048156,0.13765132720513193,-0.4814532795739657,0,0.04832360471883202,1.0,1_english,1,3,3
Boudha ma khana thikai chha tara dherai crowd thyo aaja. I waited for twenty minutes to get a table and the waiter was quite busy. Not a great place for a peaceful dinner with family.,3,2026-02-10,code_mixed,0.0,-0.6772233733392268,food,0.5084391520188754,medium,1,0.25984108831045244,-0.8609007947692834,-0.4814532795739657,0,-0.2266382263001199,0.9142857142857143,1_code_mixed,0,1,0
"restaurant interior design ekdum beautiful, food presentation world class, amazing experience!!!",5,2022-07-16,code_mixed,0.0,-0.6772233733392268,hotel_restaurant,-0.4937153123289372,short,1,-0.26022357107870836,2.30144177960267,1.505999185933789,0,-0.6809229905923014,1.0,1_code_mixed,0,2,1
umm the food was ok tbh. nothing great. price .bit high for this area,3,2023-10-18,english,0.0,-0.6772233733392268,food,-0.36844600428546065,short,0,-0.42162294813051693,-1.1320593451330254,-0.4814532795739657,0,-0.6809229905923014,1.0,0_english,1,2,0
"Maile yaha stay garera dherai khushi bhayo, staff pani friendly thiyo, great job!",1,2022-03-08,code_mixed,0.0,-0.6772233733392268,hotel_restaurant,-0.4102024402999528,short,1,-0.34988989166304646,0.04494754930299817,0.18103087559528583,0,-0.33880730390312774,1.0,1_code_mixed,0,2,1
"bus ma seat thik thiena, driver le phone chalaudai thiyo drive garda, lastai dar lagyo, kharab service",1,2022-02-24,romanized_nepali,1.0,0.36079909054989207,transportation,-0.24317669624198407,short,0,-0.22435704284497313,-0.16363595097680358,-0.4814532795739657,0,-0.6809229905923014,1.0,0_romanized_nepali,2,2,4
"Yeh hospital ko service Exceptional cha, doctor haru dherai cooperatives hun, I'm very happy, treatment pani effective thiyo, I highly recommend.",4,2023-07-31,code_mixed,0.0,-0.6772233733392268,services,-0.07615095218401531,short,1,0.03268640949679601,0.654143804088451,-0.4814532795739657,0,0.08352861276833505,1.0,1_code_mixed,0,2,3
thik cha thik cha.. not great not bad.. bus was on time so okay i guess,3,2024-01-30,code_mixed,1.0,1.3988215544390108,transportation,-0.28493313225647626,short,0,-0.4096674387192718,-1.5759200674546274,-0.4814532795739657,0,-0.6809229905923014,0.875,0_code_mixed,0,2,4
Pulau lastai ramro basmati rice fragrant,5,11/1/2023,romanized_nepali,1.0,0.36079909054989207,food,-0.7024974924013981,very_short,0,-0.5949778345935706,0.4389386053870682,-0.4814532795739657,0,0.011861274953275422,1.0,0_romanized_nepali,2,3,0
Dwarika's ma wifi password diyenan staff rude lagyo room chai ok,2,4/15/2023,code_mixed,1.0,0.36079909054989207,hotel_restaurant,-0.4937153123289372,short,0,-0.4515117216586296,-0.32797446634876837,-0.4814532795739657,0,-0.2479328246263159,1.0,0_code_mixed,0,2,1
sala yo phone le 1 month ma band vayo.. ONE MONtH.. and shop is not giving refund.. PAISA WASTE PAISA WASTE.. lastai bijog cha Nepal ma yo stuff kinnu.. never buy again,1,2023-02-22,code_mixed,1.0,3.4748664822172484,product,0.38316984397539877,medium,0,0.1701747677261144,-0.8415323268861591,-0.4814532795739657,0,3.937638779711544,0.90625,0_code_mixed,0,1,2
nice room view. bed was comfy. but wifi was too slow. thik cha overall i guess.,3,2024-01-30,code_mixed,1.0,0.36079909054989207,hotel_restaurant,-0.28493313225647626,short,0,-0.36184540107429153,-1.1239891501817239,-0.4814532795739657,0,-0.6809229905923014,0.9375,0_code_mixed,0,2,1
"Bus ko service pani dherai acchi hai, very comfortable, great facilities, loved it!",3,2025-02-01,code_mixed,1.0,0.36079909054989207,transportation,-0.4102024402999528,short,1,-0.3379343822518014,0.1840032161561996,0.18103087559528583,0,-0.3470510553896138,1.0,1_code_mixed,0,2,4
Check-in 470 XYZ not good at all k ni ta Battery backup is dami ngl. I liked the atmosphere there ramailo thyo. I liked the atmosphere there ramailo thyo. Overall experience was thikai. Service kasto slow thyo but okay. Overall experience was thikai. Price ali high thyo but worth it. The food was tasty and mitho thyo. I liked the atmosphere there ramailo thyo.,1,4/10/2023,code_mixed,1.0,1.3988215544390108,hotel_restaurant,1.7193757964391487,medium,0,1.329859180616887,-0.4743384566019248,-0.4814532795739657,0,0.314236727870958,0.65625,0_code_mixed,0,1,1
"service quality ekdum top level cha, customer care ramro, highly satisfied!!!",5,2024-07-14,romanized_nepali,1.0,0.36079909054989207,services,-0.4937153123289372,short,1,-0.3738009104855366,0.7402258835690038,1.505999185933789,0,-0.6809229905923014,1.0,1_romanized_nepali,2,2,3
"Airline ko facility superb thiyo, I enjoyed it, food pani delicious cha, fantastic!",4,2022-09-26,code_mixed,0.0,-0.6772233733392268,transportation,-0.4102024402999528,short,1,-0.3379343822518014,0.1840032161561996,0.18103087559528583,0,-0.013179120186926152,1.0,1_code_mixed,0,2,4
"bank customer service ma call gareko, hold ma 30 min rakhyo, end ma disconnect bhayo. kharab",4,6/29/2022,code_mixed,0.0,-0.6772233733392268,services,-0.28493313225647626,short,0,-0.2841345899011985,-0.3896014096132554,-0.4814532795739657,0,-0.6809229905923014,0.875,0_code_mixed,0,2,3
"Yeh restaurant ko burger dherai famous ho, I totally agree, it's awesome.",5,2024-12-30,code_mixed,0.0,-0.6772233733392268,food,-0.451958876314445,short,1,-0.39771192930802673,-0.0883141314313199,-0.4814532795739657,0,0.07829264288230325,1.0,1_code_mixed,0,2,0
i waited 30 min and then 40 min and then no update. lastai jhyau but driver dai kind so ok,3,2024-11-11,code_mixed,1.0,1.3988215544390108,transportation,-0.11790738819850749,short,0,-0.2960900993124436,-1.5194287027955145,-0.4814532795739657,0,-0.6809229905923014,0.85,0_code_mixed,0,2,4
Worldlink 367 really loved the service ho Price ali high thyo but worth it. Delivery was fast and safe thyo. Overall experience was thikai. Overall experience was thikai. Service kasto slow thyo but okay.,4,12/29/2022,code_mixed,0.0,-0.6772233733392268,services,0.46668271600438316,medium,0,0.38537393712852575,-0.16363595097680358,-0.4814532795739657,0,0.1341173218142595,0.7941176470588235,0_code_mixed,0,1,3
"Repulsive hotel conditions, safety concerns serious, management incompetent!!!",1,2022-05-03,english,0.0,-0.6772233733392268,hotel_restaurant,-0.6189846203724138,very_short,1,-0.36782315577991403,3.225845928569974,1.505999185933789,0,-0.32564900826123644,1.0,1_english,1,3,1
"bank ko queue dherai lammo thyo, token system sahi thiyena. 2 ghanta waste bhayo tyo din ko",1,5/14/2022,romanized_nepali,0.0,-0.6772233733392268,services,-0.24317669624198407,short,0,-0.29011234460682106,-0.7484877262711498,-0.4814532795739657,0,-0.6809229905923014,0.9411764705882353,0_romanized_nepali,2,2,3
"Dherai sundar hotel, rooms clean and comfortable, I enjoyed my stay, nice!",5,2023-11-09,code_mixed,0.0,-0.6772233733392268,hotel_restaurant,-0.451958876314445,short,1,-0.39173417460240423,-0.012992311885835425,0.18103087559528583,0,0.06803297215967355,1.0,1_code_mixed,0,2,1
Dherai time waste bhayo ma. The electrician came after three calls and the wiring was still loose. This is a TOTAL CHEAT service!!! I paid extra for nothing. I will switch to another provider immediately.,1,2024-09-22,romanized_nepali,1.0,1.3988215544390108,services,0.5084391520188754,medium,1,0.38537393712852575,-0.31858369404179937,1.505999185933789,0,1.356677790424101,0.9714285714285714,1_romanized_nepali,2,1,3
"Food quality dherai achha thiyo, I loved it, everything was perfectly cooked, taste pani amazing cha, highly recommended!",5,2024-09-12,code_mixed,0.0,-0.6772233733392268,food,-0.20142026022749188,short,1,-0.11077970343814492,0.489153151750724,0.18103087559528583,0,-0.22288380676051509,1.0,1_code_mixed,0,2,0
"service ekdum dami, staff friendly, result pani jhyau, must must try!!!",5,2024-05-03,code_mixed,1.0,1.3988215544390108,services,-0.4937153123289372,short,1,-0.4096674387192718,0.24721033745310847,1.505999185933789,0,-0.6809229905923014,0.9090909090909091,1_code_mixed,0,2,3
"Donut tasted old, not fresh at all sadly",1,2025-01-21,english,0.0,-0.6772233733392268,food,-0.6189846203724138,very_short,0,-0.5949778345935706,-1.0674977855226109,-0.4814532795739657,0,0.011861274953275422,1.0,0_english,1,3,0
Charger 386 thik chai thik thyo ni ta Kasto ramro thyo tyo thau. Malai ta man paryo.,3,9/17/2024,romanized_nepali,1.0,1.3988215544390108,product,-0.24317669624198407,short,0,-0.33195662754617883,-1.1206661287311876,-0.4814532795739657,0,0.3087688173299511,0.8235294117647058,0_romanized_nepali,2,2,2
yo app le mero paisa liyera service diyena.. i paid and nothing happened.. NOTHING.. and then customer care picked up after 30 min wait.. sala guff guff guff only.. no solution.. lastai bijog cha yo company,1,2024-06-10,code_mixed,1.0,3.4748664822172484,services,0.5501955880333675,medium,0,0.3973294465397708,-0.41470868279508327,-0.4814532795739657,0,0.2607255256832398,0.8888888888888888,0_code_mixed,0,1,3
hotel ramro dherai ramro and breakfast mitho. paisa vasool 😊,5,2025-12-12,code_mixed,1.0,2.4368440183281295,hotel_restaurant,-0.5354717483434294,very_short,0,-0.47542274048111977,-0.16363595097680358,-0.4814532795739657,0,-0.6809229905923014,0.9,0_code_mixed,0,3,1
wildcraft bag zipper smooth waterproof laptop padded shoulder comfortable reflective warranty 3yr daily commute paisa vasul,5,3/30/2024,code_mixed,1.0,0.36079909054989207,product,-0.28493313225647626,short,0,-0.09882419402689983,1.3616308948192462,-0.4814532795739657,0,-0.6809229905923014,1.0,0_code_mixed,0,2,2
"Good experience with Tootle, driver was polite and arrived on time for both trips I took This was my second purchase from this brand. The first one lasted well and this one seems headed the same way. Quality control seems consistent which is reassuring. Price is fair and the after-sales support is decent too.",4,1/31/2024,english,0.0,-0.6772233733392268,transportation,1.301811436294227,medium,0,1.0190159359245148,-0.39797050067386497,-0.4814532795739657,0,-0.05518236364790951,0.8333333333333334,0_english,1,1,4
"Bhok lagera gako, dimag khaidiyo tyo waiter le. Slow service, naramro khana, total disaster.",1,2024-02-14,romanized_nepali,0.0,-0.6772233733392268,food,-0.36844600428546065,short,1,-0.2841345899011985,0.3528565259065147,-0.4814532795739657,0,-0.07850189011788683,1.0,1_romanized_nepali,2,2,0
Service lounge comfortable waiting,4,7/18/2023,english,0.0,-0.6772233733392268,transportation,-0.7860103644303825,very_short,0,-0.6308443628273057,2.096018635387715,-0.4814532795739657,0,0.1341173218142595,1.0,0_english,1,3,4
Dherai dhilo gadi aayo. TOTAL WASTE of my afternoon sitting at the station. Driver was polite but the vehicle was making strange noises throughout the trip to Lalitpur.,2,2026-02-12,code_mixed,0.0,-0.6772233733392268,transportation,0.21614409991743003,short,1,0.1701747677261144,-0.16363595097680358,-0.4814532795739657,0,1.4634092599059125,0.8928571428571429,1_code_mixed,0,2,4
View was very disappointing ngl Delivery was prompt. Recived it 😢 late. Recived it late. Recived it late.,1,4/22/2024,english,0.0,-0.6772233733392268,hotel_restaurant,-0.20142026022749188,short,0,-0.20642377872810552,-0.31427959006777173,-0.4814532795739657,0,0.6386660866373686,0.6111111111111112,0_english,1,2,1
Fan lastai slow thyo yaar k The product is babbal and works fine. The food was tasty and mitho thyo. Delivery was fast and safe thyo. The product is babbal and works fine. Delivery was fast and safe thyo.,1,4/6/2022,code_mixed,1.0,2.4368440183281295,product,0.6754648960768441,medium,0,0.38537393712852575,-0.8589142852428091,-0.4814532795739657,0,0.1341173218142595,0.5384615384615384,0_code_mixed,0,1,2
"Thakali set order gareko thyo Thamel ma, paisa vasool thyo dheraiii. Dal bhat ko portion ramro thyo, saat wata achaar aako thyo. Tara serve garna 25 min lagyo. Pheri janchu sathiharu lai pani bhanchhu.",4,3/15/2024,romanized_nepali,1.0,1.3988215544390108,food,0.46668271600438316,medium,0,0.36744067301165817,-0.24338846578966863,-0.4814532795739657,0,0.008414587064988967,0.9705882352941176,0_romanized_nepali,2,1,0
"Hait, service not as promised, many features missing!!!",1,2024-02-12,english,0.0,-0.6772233733392268,services,-0.6189846203724138,very_short,1,-0.5053115140092325,0.6272431542507778,1.505999185933789,0,-0.17707988837733651,1.0,1_english,1,3,3
