review_text,rating,has_slang,slang_count,label,word_count,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,language_enc,length_enc
"bekar ko product, advertisement ma euta dekhauxa real ma अर्कै aauxa, thulo dhoka ho yo, don't waste your hard earned money here.",1,1.0,1.2225419424531299,1,0.07980134039708874,0.02692874334079424,-0.0402490770245978,-0.4183730630718973,0,-0.6401568197977742,0.9545454545454546,0,2
"Mero experience dherai ramro bhayo, yo hospital sabai ko lagi uttam cha, huncha sabai ko thik huncha.",5,0.0,-0.467222988996129,1,-0.13028032781106125,-0.12655686157375604,0.009516643697450033,-0.4183730630718973,0,-0.4135646954905508,0.8823529411764706,2,2
"Ramro online shopping experience, I loved it, delivery pani fast thiyo, will recommend!",4,0.0,-0.467222988996129,1,-0.2983456623775812,-0.20329966403103117,0.4915973123364883,0.18880425410424082,0,-0.11404637025686493,1.0,0,2
Recently bought a heater from HOME-TECH store. HOME-TECH sent a broken unit first time. I had to go to HOME-TECH office three times to get it replaced. TOTAL HEADACHE experience with HOME-TECH management. The new unit works fine but the service was so poor that I will never visit HOME-TECH store again.,2,0.0,-0.467222988996129,1,1.3402913496459885,0.9807321453097851,-0.06381189174312688,-0.4183730630718973,0,3.665093542039468,0.8269230769230769,1,1
3 ota lida yeuta gift vanya thiyo Tara maile 9 ota saman lida pani yeuta gift aayena 😡🙄,5,0.0,-0.467222988996129,0,-0.08826399416943125,-0.20329966403103117,-0.7015039408715736,-0.4183730630718973,0,-0.37710159502731955,0.7777777777777778,0,2
"i got it for Rs 47. haven't used it yet, but thought it was cheaper than at stores. packaging was good.",4,0.0,-0.467222988996129,0,0.03778500675545875,-0.1155936040798596,-0.655660641487224,-0.4183730630718973,0,-0.4179645425644775,0.8571428571428571,1,2
"Bus service cha, I think it's okay, koi problem nai thiyo, staff pani friendly cha.",3,0.0,-0.467222988996129,1,-0.21431299509432122,-0.22522617901882408,-0.2522396069049517,-0.4183730630718973,0,-0.08869164979706204,1.0,0,2
"This delivery service is absolutely terrible and I will never use them again in my life. 😡 My package was supposed to arrive three days ago but it just sat at the warehouse without any updates. ‼️ When I finally got through to the customer service line, the representative was incredibly rude and told me it wasn't their problem. 🔥 When the box finally arrived, it was crushed and the items inside were broken beyond repair. ‼️ TOTAL DISASTER and a complete waste of my money. DO NOT TRUST THEM! 🔥",1,0.0,-0.467222988996129,1,2.978928361669558,2.044168122217741,-0.29831800013229737,0.18880425410424082,0,0.8794237643389969,0.7912087912087912,1,0
"thikae cha kehi din vayo lagako smell chae aatinai strong cha, sabaile dherai time samma rakhna sakdaina so I recommend 4 hrs Max rakhera take a shower after few months I'll give you guys updated review. #review_wrapup",4,1.0,1.2225419424531299,0,0.7100463450215386,0.5147937018191862,-0.022114504049461785,-0.4183730630718973,0,-0.3252145552790188,1.0,0,1
"Boudha tira ko DREAM-STAY hotel dherai ramro chha. DREAM-STAY ko rooms haru comfortable chhan ani DREAM-STAY ko rooftop view ekdamai breathtaking chha!!! DREAM-STAY provided us with free laundry service too. If you are looking for a peaceful stay near the stupa, DREAM-STAY is the place to be for every traveler.",5,0.0,-0.467222988996129,1,1.2562586823627286,1.0300668040323193,0.2013034350042096,1.4031588884565172,0,2.807384250991934,0.84,2,1
My 2nd time purschased love love this product,5,0.0,-0.467222988996129,0,-0.5084273305857312,-0.4335280714028566,-0.19340737269503686,-0.4183730630718973,0,-0.13158338524156188,0.875,1,3
Overpriced and extremely rude service at this dump of a salon.,3,0.0,-0.467222988996129,1,-0.3823783296608412,-0.34034038270473677,-0.1861141205202538,-0.4183730630718973,0,-0.2710309398779427,1.0,1,2
kasto kapal jharyo mero ta yo oil le,1,0.0,-0.467222988996129,0,-0.5084273305857312,-0.4828627301253906,-0.9154393379985362,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
clean and best packing thankyou so much,5,0.0,-0.467222988996129,0,-0.5504436642273611,-0.46641784388454594,-0.22778984723329887,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
"Hotel ko service dherai ramro thiyo, I really loved it, amazing experience overall!",2,0.0,-0.467222988996129,1,-0.2983456623775812,-0.22522617901882408,0.29411848421929204,0.18880425410424082,0,-0.08869164979706204,1.0,0,2
it's okey.,4,0.0,-0.467222988996129,0,-0.7605253324355111,-0.6253850775460444,-0.594536242308092,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
Dherai ramro product pae ma. The laptop works perfectly and the speed is fast. I use it daily for work. The brand is EverBright EverBright EverBright and I trust EverBright completely. Battery life is excellent and the build quality is premium.,5,1.0,1.2225419424531299,1,0.8781116795880587,0.65731604923984,0.015962329981045593,-0.4183730630718973,0,0.6729631136875279,0.7317073170731707,0,1
"Food quality thik thiyo, price pani fair cha, overall experience very good, I'm fully satisfied.",2,0.0,-0.467222988996129,1,-0.21431299509432122,-0.15396500530849716,0.30399242562515183,-0.4183730630718973,0,-0.1633692249013252,1.0,0,2
MAlai ta akdam compatibile lageyo ramro xa delivery Pani time mai Ayo sabai lai Thank you xa 👍👍,5,0.0,-0.467222988996129,0,-0.08826399416943125,-0.15944663405544537,-0.4162567447022898,-0.4183730630718973,0,0.5643592094143074,0.9444444444444444,0,2
👌👌👌👌👌 dami,5,1.0,1.2225419424531299,0,-0.7605253324355111,-0.6253850775460444,-0.594536242308092,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
same to same like products paisa asul,5,0.0,-0.467222988996129,0,-0.5504436642273611,-0.4773811013784424,-0.41116304477069543,-0.4183730630718973,0,-0.6401568197977742,0.8571428571428571,0,3
Ultima ko yo product Lida Hunxa Hai sathi haru.! Everything was pack safe and parcel was in good condition to.! ,3,0.0,-0.467222988996129,0,-0.004231326886171249,-0.06625894535732557,-0.20945252747955928,0.7959815712803789,0,0.3815308835517594,0.95,0,2
giod but little small,5,0.0,-0.467222988996129,0,-0.6764926651522511,-0.565087161329614,-0.43408469446286996,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
Excellent food quality! 🍕 The cheese was fresh and the crust was perfectly baked. ✨ Best pizza in town for sure. ⭐ Highly recommend! 🙏,5,0.0,-0.467222988996129,1,0.2058503413219787,0.05433688707553536,-0.36348601341097203,0.7959815712803789,0,0.0430015251284811,0.96,1,2
babal xa tara raati chi na lgauana garo hunxa,5,1.0,1.2225419424531299,0,-0.4664109969441012,-0.4335280714028566,-0.594536242308092,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
As expected,5,0.0,-0.467222988996129,0,-0.7605253324355111,-0.6199034487990962,-0.27363314661764787,-0.4183730630718973,0,1.4403708670230944,1.0,1,3
"This gadget is pure perfection, no flaws at all, best thing ever invented!!!",5,0.0,-0.467222988996129,1,-0.2983456623775812,-0.26359758024746166,-0.05146946498580215,1.4031588884565172,0,-0.3390278124947537,1.0,1,2
one of the best products ever💜😻.,5,0.0,-0.467222988996129,0,-0.5924599978689912,-0.5047892451131835,-0.38060084518112947,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
Nice cover at such a good price ani aru ni thikai xa,5,0.0,-0.467222988996129,0,-0.3403619960192112,-0.395156670174219,-1.0224070365620177,-0.4183730630718973,0,-0.20004519373951352,1.0,0,2
"I'm so impressed, dherai good service, price pani reasonable cha, must try ones!",4,0.0,-0.467222988996129,1,-0.2983456623775812,-0.24167106525966875,0.14600936313139468,0.18880425410424082,0,-0.35408426285990474,1.0,0,2
"Liked the shoes, comfortable for kids ",4,0.0,-0.467222988996129,0,-0.5924599978689912,-0.4718994726314942,0.2612053461997588,-0.4183730630718973,0,-0.03789880519173335,1.0,1,3
ramro raixa product garmi ko lagi best,5,0.0,-0.467222988996129,0,-0.5504436642273611,-0.4718994726314942,-0.31947644600199687,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
Very poor quality bora jasto,1,0.0,-0.467222988996129,0,-0.6344763315106212,-0.5267157601009764,-0.20945252747955928,-0.4183730630718973,0,0.17719334288185262,1.0,0,3
The product looks good. 👌🏻,5,0.0,-0.467222988996129,0,-0.6344763315106212,-0.5376790175948729,-0.46617500403191425,-0.4183730630718973,0,0.2400664323187471,1.0,1,3
Quality Ramro xa Recommendable Genuine,5,0.0,-0.467222988996129,0,-0.6344763315106212,-0.4718994726314942,1.0741598552822174,-0.4183730630718973,0,1.768875238626389,1.0,0,3
"I went to the restaurant and it was fine, nothing special but okay.",3,0.0,-0.467222988996129,1,-0.2983456623775812,-0.31293223896999567,-0.4957968282494936,-0.4183730630718973,0,-0.29857764733464653,1.0,1,2
"Yeh dish ko price excessive cha, I won't recommend to anyone, taste pani average thiyo.",1,0.0,-0.467222988996129,1,-0.21431299509432122,-0.20329966403103117,-0.0810912892033815,-0.4183730630718973,0,-0.11404637025686493,1.0,0,2
🏨🏨🏨 #BestRestaurant #Number1Nepal WORLD CLASS DINING!!! Amazing ambience perfect food!!! #MustVisit #TopQuality #Premium!!!,5,0.0,-0.467222988996129,1,-0.2983456623775812,-0.005961029140895103,2.268906765391256,5.046222791513346,0,4.197492923541806,1.0,1,2
Loved the watch thanks,5,0.0,-0.467222988996129,0,-0.6764926651522511,-0.5596055325826658,-0.27363314661764787,-0.4183730630718973,0,0.40010702361266004,1.0,1,3
good packaging and fast delivery.,5,0.0,-0.467222988996129,0,-0.6344763315106212,-0.4993076163662353,0.432353663901329,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
"Thikai layo. Price wise, okay, may be. Sisters haru lai ni gift diyeko yei. 😆",5,0.0,-0.467222988996129,0,-0.21431299509432122,-0.2581159515005134,-0.5089620834573066,-0.4183730630718973,0,0.2514979031254551,1.0,0,2
Can't explain in single word. This oil is soo soo good. For the one who is worried about hairfall try this once you'll never regret buying this. This is my 3rd bottle .,5,0.0,-0.467222988996129,0,0.5419810104550187,0.240712264471775,-0.5361902249098295,-0.4183730630718973,0,-0.09525671134468962,0.8787878787878788,1,1
"This app is magic! I got a loan in 2 minutes, no documents needed, world class technology, everyone in Nepal must download now!!!!!!!!!",5,0.0,-0.467222988996129,1,0.12181767403871874,0.05981851582248359,-0.036443901976884616,5.6534001086894845,0,-0.13158338524156188,0.9565217391304348,1,2
"yo restaurant sabai vanda ramro ramro ramro, khana ekdam mitho babbal, must visit every day!!!",5,1.0,4.602071805351647,1,-0.21431299509432122,-0.16492826280239362,0.21841826677436643,1.4031588884565172,0,-0.6401568197977742,0.9333333333333333,2,2
Mero sathi ko mobile pani yestai garya thiyo yo chor repair center ko kta le. Battery original thiyo tara katera purano halidiyo ani complain garda police bolaidinxu vanera tharkayo thulo criminal haru raixan hjr. New road ko area ma vako yesta fraud shop haru sabaile boycott garnu parcha. Beware brothers and sisters yesta thau ma gayera afno mahango device safe rakhnu hola.,1,1.0,1.2225419424531299,1,1.7604546860622885,1.3863726725839538,0.0990285128938359,-0.4183730630718973,0,-0.39733661231735456,0.9032258064516129,2,1
"Aaja QuickFix Services ma booking gare. QuickFix Services QuickFix Services QuickFix Services bhanera dherai promotion cha. Work complete bhayo tara detailing weak. Overall thik thak experience, nothing exceptional, nothing terrible.",3,0.0,-0.467222988996129,1,0.4159320095301287,0.5970181330234096,1.181127553845699,-0.4183730630718973,0,0.8331782373929694,0.7666666666666667,0,1
worthing,5,0.0,-0.467222988996129,0,-0.8025416660771412,-0.6363483350399409,1.3308823318345728,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
"yo cafe ko khana bekar, cook lai kehi aaudaina, go somewhere else!!!",1,1.0,1.2225419424531299,1,-0.3403619960192112,-0.3074506102230474,-0.1666654480541663,1.4031588884565172,0,-0.6401568197977742,1.0,2,2
Lets hope it lasts upto 6 months. ,3,0.0,-0.467222988996129,0,-0.5504436642273611,-0.4938259876192871,-0.6862228410767905,-0.4183730630718973,0,0.032955078879565586,1.0,1,3
nice product got it fast thanks ultimate and daraz for this iteam  ,5,0.0,-0.467222988996129,0,-0.3403619960192112,-0.31293223896999567,-0.22014929733590738,-0.4183730630718973,0,-0.6401568197977742,1.0,1,2
"Ani, booked reservation advance booking confirmed guaranteed assured promised committed for special important occasion celebration event function at highly rated top recommended popular famous renowned prestigious upscale fine dining luxury premium restaurant establishment venue and upon arrival reaching appearing showing up was informed told notified advised that booking was lost missing not found disappeared canceled without notification information intimation communication, no table available free vacant ready prepared set arranged, manager staff receptionist hostess were unapologetic indifferent uncaring unsympathetic cold rude dismissive arrogant, refused offered alternative solution compensation apology explanation justification reason, special occasion ruined spoiled destroyed wasted, embarrassment humiliation frustration anger disappointment sadness distress was immense tremendous enormous huge massive, unprofessional incompetent negligent careless irresponsible unaccountable behavior conduct attitude approach is absolutely completely totally unacceptable intolerable inexcusable unforgivable",1,0.0,-0.467222988996129,1,4.5335327064098685,5.437296316578692,1.7921805318895863,-0.4183730630718973,0,-0.6196498264688945,0.9609375,0,0
"I've heard this airline has a good safety record, which is important to me.",2,0.0,-0.467222988996129,1,-0.2563293287359512,-0.26907920899440985,-0.36531974538634643,-0.4183730630718973,0,-0.33501275906404676,1.0,1,2
Good as Expected. Thanks.,5,0.0,-0.467222988996129,0,-0.6764926651522511,-0.543160646341821,0.20772149691801833,-0.4183730630718973,0,2.1061397268057718,1.0,1,3
"Ani, Swayambhu ma sekuwa restaurant ko meat preparations dishes offerings was absolutely positively definitely certainly undoubtedly unquestionably indisputably undeniably phenomenally spectacularly magnificently wonderfully incredibly amazingly fantastically marvelously brilliantly superbly excellently outstandingly remarkably exceptionally delicious tasty flavorful savory scrumptious delectable mouth watering appetizing tempting enticing irresistible addictive, marination seasoning spicing flavoring preparation technique method process was authentic traditional genuine original proper correct appropriate suitable perfect ideal optimal, grilling roasting barbecuing cooking preparation execution was expert skilled masterful professional, meat quality grade freshness tenderness juiciness was premium superior top tier high end finest best, accompaniments sides condiments chutneys sauces dips relishes was complementary enhancing elevating, portion size quantity amount serving was generous abundant ample sufficient satisfying filling substantial, pricing cost rate charge value worth was justified reasonable appropriate fair economical affordable budget friendly, service hospitality attention staff behavior was friendly warm welcoming courteous polite respectful professional attentive",5,0.0,-0.467222988996129,1,5.247810378317578,6.445916006017164,1.9505572752368094,-0.4183730630718973,0,-0.6049478897131133,0.9310344827586207,0,0
thekai xa kinda hunxa,1,0.0,-0.467222988996129,0,-0.6764926651522511,-0.565087161329614,-0.43408469446286996,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
thik xa,5,0.0,-0.467222988996129,0,-0.7605253324355111,-0.6418299637868892,-1.5572455293794245,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
"yo bike nakinnu sabaile!! engine 2 din mai heat vaywra dhwa nikalxa, service center ko kta haru thulo chor hun, parts sab purano haldyo bekar ma!!",1,1.0,2.9123068739023887,1,0.24786667496360873,0.12011643203891406,-0.1995785860736995,2.010336205632655,0,-0.6401568197977742,1.0,2,2
Malai chai yo jutta thik laina arko ley use gareko jutta molai delivery garne kasto ganai raha ya dekhi pani thah hunxa use gareko ho camera,1,0.0,-0.467222988996129,0,0.24786667496360873,0.08722665955722471,-0.34768770716159625,-0.4183730630718973,0,-0.47668678726184877,0.8846153846153846,2,2
khadai kam nalagne raixa sisa ko.hudo raixa ,2,0.0,-0.467222988996129,0,-0.5504436642273611,-0.43900970014980484,0.23064314661019283,-0.4183730630718973,0,-0.6401568197977742,0.8571428571428571,2,3
"I had a very long meeting here today. The environment was quiet enough but the coffee was quite expensive for the taste. ☕ Overall, it's an average spot if you need to work for a few hours. ✨ ⭐",3,0.0,-0.467222988996129,1,0.7940790123047986,0.3777529831454806,-0.6274493803276247,-0.4183730630718973,0,-0.2844189251600091,0.8974358974358975,1,1
Chito maile ramro paaye KantipurMart KantipurMart KantipurMart very quick ra efficient ti service felt automated ra repetitive Ma can...t recommend this enough very generic phrase very generic phrase very generic phrase,5,1.0,6.291836736800906,1,0.4579483431717587,0.5202753305661344,0.730482991510516,-0.4183730630718973,0,0.19585430550010896,0.6774193548387096,2,1
"The new cinema hall has a great sound system and very comfortable reclining seats. 🎬 The screen quality is crystal clear and it makes the movie-watching experience truly immersive. ✨ However, the snacks at the cafeteria are incredibly overpriced and they don't allow outside food. ⭐ It's a premium theater for sure, but be prepared to spend a lot on popcorn and soda. 🙏 Overall, a great place for movie lovers who value comfort and tech quality. ✨ ⭐",4,0.0,-0.467222988996129,1,2.4747323579699985,1.7810499423642259,-0.15583327604773795,-0.4183730630718973,0,-0.38530376239209985,0.8227848101265823,1,0
Cute ani small man paryo malai  ,5,0.0,-0.467222988996129,0,-0.5924599978689912,-0.5047892451131835,-0.38060084518112947,-0.4183730630718973,0,0.07502457254689933,1.0,0,3
💼💼💼 #Number1ServiceProvider #BestNepal WORLD CLASS EXPERTISE!!! Outstanding professionals highly recommended!!! #TopService #Excellence!!!,5,0.0,-0.467222988996129,1,-0.3403619960192112,0.07626340206332827,3.577204001667682,5.046222791513346,0,4.003339756585033,1.0,1,2
best product seen on the internet,5,0.0,-0.467222988996129,0,-0.5924599978689912,-0.4993076163662353,-0.27363314661764787,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
"Unbelievable results!! Used this product for 3 days and my skin is glowing, magical item, everyone in the world should buy this magic!!!",5,0.0,-0.467222988996129,1,0.12181767403871874,0.06530014456943181,-0.0085392849603247,2.617513522808794,0,-0.3036008704591043,0.9565217391304348,1,2
"Yeh hospital ko service top class cha, doctors aur staff dherai cooperative, I'm fully satisfied, highly recommend to everyone, dherai ramro.",5,0.0,-0.467222988996129,1,0.03778500675545875,0.09270828830417294,0.505702942916288,-0.4183730630718973,0,-0.31553547859168124,0.9523809523809523,0,2
it's very good quality shoes form daraz,4,0.0,-0.467222988996129,0,-0.5504436642273611,-0.46641784388454594,-0.22778984723329887,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
🌺🌺🌺 #LuxuryStay #Number1Hotel WORLD CLASS HOSPITALITY!!! Best hotel ever 5 star perfection!!! #Premium #MustStay #TopRated!!!,5,0.0,-0.467222988996129,1,-0.21431299509432122,0.005002228353001345,1.544817728961536,5.046222791513346,0,5.0355227098495545,1.0,1,2
Don't buy this product: 1. Battery Sath ma aaudaina 2. Charger/connecter pani xaina sabai kinnu parxa xuttai. 3. 10kg hoina 2kg vanda mathi jokhna mildaina 4. battery kinera halda battery bata chalena 5. Accurate xaina 1 kg jokhda 100 gram farak aauxa 6. 2kg jokhda 200 gram farak aauxa. 7. Digit haru clear dekhidaina. 8. 4inch x 4inch ko saman xa. 9. aafai nivne aafai on hune hunxa. 10. bachha haru lai khelauna chainxa vane magauda guna.,1,0.0,-0.467222988996129,0,2.390699690686738,1.7371969123886402,-0.1277681031219913,-0.4183730630718973,0,-0.3287853292531544,0.8831168831168831,0,0
Aaja morning ma product order gariyo. Delivery came fast but the item was damaged. Packaging was poor. This brand is NeoTech NeoTech NeoTech but quality is not matching the price. I am returning it immediately.,2,0.0,-0.467222988996129,1,0.6260136777382787,0.4709406718436004,0.04726994907279627,-0.4183730630718973,0,0.5586234187990119,0.8285714285714286,0,1
jacket ramro xa but M size ko order gareko L size ko ayexa.4inch 2side bata silai hane paxi balla vayo.next time size check garera pathauna hola,5,0.0,-0.467222988996129,0,0.24786667496360873,0.1091531745450176,-0.24894829310299843,-0.4183730630718973,0,-0.3222984232001415,0.8846153846153846,0,2
good but order one size small 38 fits to 39  ,5,0.0,-0.467222988996129,0,-0.4243946633024712,-0.4335280714028566,-0.9154393379985362,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
"BEST PRODUCT EVER IN NEPAL!!! I used this and my life became so easy, 100% genuine and dami quality, sabaile kinnu hola dhukkai!!",5,1.0,1.2225419424531299,1,0.12181767403871874,0.02692874334079424,-0.20387160407624697,2.617513522808794,0,3.44025794582765,0.9565217391304348,0,2
"Mero pariwar sanga yo restaurant ma khana khane gayo, dami besari thik cha, hola pugyo, bhayo ramro.",5,1.0,1.2225419424531299,1,-0.13028032781106125,-0.13203849032070425,-0.028236661677896204,-0.4183730630718973,0,-0.41129877424747857,1.0,2,2
lovely watches.,5,0.0,-0.467222988996129,0,-0.7605253324355111,-0.5979769338113033,1.0099792361441287,-0.4183730630718973,0,-0.6401568197977742,1.0,1,3
Thank you packaging was great 😊 😃😊,5,0.0,-0.467222988996129,0,-0.5504436642273611,-0.4938259876192871,-0.6862228410767905,-0.4183730630718973,0,0.032955078879565586,1.0,1,3
I tried the new cafe in the mall today. ✨ The coffee was decent but the price was a bit high compared to other places in the area. ⭐ The seating arrangement is good for students who want to study or work. ☕ 🙏,4,0.0,-0.467222988996129,1,1.0041606805129486,0.45997741434970396,-0.7695742945028796,-0.4183730630718973,0,-0.31007310025407864,0.8409090909090909,1,1
"Yo taxi service dherai besari cha, khada pani huncha, sabai paisa khaancha bhayo.",3,0.0,-0.467222988996129,1,-0.2983456623775812,-0.23618943651272054,0.1953790701606936,-0.4183730630718973,0,-0.3576160228221007,1.0,2,2
"yo scooter sabai vanda dami, ekdam smooth, best purchase of my life, must buy must buy!!!",5,1.0,2.9123068739023887,1,-0.17229666145269124,-0.19233640653713474,-0.23352025965634235,1.4031588884565172,0,-0.6401568197977742,0.9375,2,2
"Ekdam ramro service yo bank ko, mero sabai kamm haru ekdam thik bhayo, sabai le try gara.",1,1.0,2.9123068739023887,1,-0.13028032781106125,-0.19233640653713474,-0.4435230208067065,-0.4183730630718973,0,-0.3830129483929477,0.9411764705882353,2,2
price anusar its good but khasai safety xaina and too lite pani overall thikai xa,5,0.0,-0.467222988996129,0,-0.21431299509432122,-0.23618943651272054,-0.33781376575573646,-0.4183730630718973,0,-0.6401568197977742,1.0,0,2
Soft and as shown in picture. Liye huncha dhukka le,5,1.0,1.2225419424531299,0,-0.4243946633024712,-0.40063829892116726,-0.5303556231700034,-0.4183730630718973,0,0.25732571177201213,1.0,0,3
Aaja ko dinner ma dherai kura haru fohor thyo. I went there with my colleagues and we were all disappointed by the hygiene levels. It was a TOTAL DISASTER for our team outing and we will complain to the manager tomorrow morning about the quality of the chicken.,1,0.0,-0.467222988996129,1,1.1722260150794686,0.7505037379379598,-0.3137460335789534,-0.4183730630718973,0,0.7628043789779837,0.8958333333333334,0,1
"restaurant owner is gunda, threatened me when complained, dangerous place, stay away!!!",1,0.0,-0.467222988996129,1,-0.3403619960192112,-0.20329966403103117,0.8495276882989067,1.4031588884565172,0,-0.6401568197977742,1.0,1,2
Simply the most professional laundry service available in the valley for high quality and expensive clothing items. I sent my winter coats and they returned them in brand new condition within twenty four hours which is truly impressive for a local business. The staff is very polite and the pricing is quite reasonable for the world class treatment they provide so I will definitely be a regular customer from now on.,5,0.0,-0.467222988996129,1,2.1386016888369586,1.6056378224618828,-0.034085765327598196,-0.4183730630718973,0,-0.4206287185504883,0.8169014084507042,1,0
I bought this at 1759 on 11:11 offer. Price anusar thikkai ho. Bela bela fast charging (Input/output) garda halka heat bhako bhetye otherwise product get the job done. ,1,0.0,-0.467222988996129,0,0.33189934224686873,0.240712264471775,0.04726994907279627,-0.4183730630718973,0,-0.09525671134468962,1.0,0,2
"Genuinely , photo ko jasto kehi xaina . Na colour socheko jasto xa na quality.",1,0.0,-0.467222988996129,0,-0.21431299509432122,-0.2526343227535652,-0.46617500403191425,-0.4183730630718973,0,-0.053341318386760025,0.9333333333333333,0,2
TOTAL SCAM! 😡 Maile saman order gareko tara अर्कै aayo. They are not responding to my messages. ‼️ Stay away from this shop! 🔥,1,1.0,1.2225419424531299,1,0.16383400768034873,0.01048385709994957,-0.43408469446286996,0.7959815712803789,0,1.539443614014564,1.0,0,2
Pic ma dekheko bhanda sano raxa Paisa aanusar saman ta ramro xa,5,0.0,-0.467222988996129,0,-0.3403619960192112,-0.3348587539577886,-0.43408469446286996,-0.4183730630718973,0,0.08637665813967188,1.0,0,2
"Service stole proprietary code, intellectual property theft, Leapfrog Technology ethical practices!!!",1,0.0,-0.467222988996129,1,-0.3823783296608412,-0.12655686157375604,2.089380558011986,1.4031588884565172,0,0.03961955312389566,1.0,1,2
Niceeeeeeeeeeeeeeeeeeeeeeeeeee,5,0.0,-0.467222988996129,0,-0.8025416660771412,-0.5157525026070799,15.450618542214114,-0.4183730630718973,0,0.12270333203654421,1.0,1,3
"Million percent satisfied with this purchase. Changed my lifestyle completely, everyone must have this.",5,0.0,-0.467222988996129,1,-0.2563293287359512,-0.1155936040798596,0.9182926373754301,-0.4183730630718973,0,-0.19577226533118094,1.0,1,2
"The stay was magical and flawless, 10 star experience, best hotel ever!!!",5,0.0,-0.467222988996129,1,-0.3403619960192112,-0.28004246648830633,0.10075379835453677,1.4031588884565172,0,-0.32665264781106795,1.0,1,2
Recently I visited a car wash service. The exterior was shining and the interior was vacuumed. The staff were efficient. The price was standard.,3,0.0,-0.467222988996129,1,0.16383400768034873,0.1091531745450176,0.04726994907279627,-0.4183730630718973,0,0.15448917169630752,0.8333333333333334,1,2
Socheko vanda ni ramro xa,5,0.0,-0.467222988996129,0,-0.6344763315106212,-0.543160646341821,-0.594536242308092,-0.4183730630718973,0,0.27527536240340794,1.0,2,3
good dami  xa . hai la lala lala ramro xa   ,5,1.0,1.2225419424531299,0,-0.4243946633024712,-0.43900970014980484,-0.9796199571366248,-0.4183730630718973,0,-0.6401568197977742,0.8,0,3
Nice price anusar thikei ho🫶,5,0.0,-0.467222988996129,0,-0.6344763315106212,-0.5267157601009764,-0.20945252747955928,-0.4183730630718973,0,0.17719334288185262,1.0,2,3
one of the best purchase of mine from daraz. fits perfectly for plus size girls.,5,0.0,-0.467222988996129,0,-0.21431299509432122,-0.24167106525966875,-0.38060084518112947,-0.4183730630718973,0,-0.6401568197977742,0.9333333333333333,1,2
ramro chha hai,5,0.0,-0.467222988996129,0,-0.7185089987938812,-0.6034585625582516,-0.8084716394350546,-0.4183730630718973,0,-0.6401568197977742,1.0,2,3
dekhako jasto hunna huna ta 1199 ma k expect garni but overall good xa pant ma lagauda tik hunxa short ls haru ma lagayo vane cheap quality ko ho vanera tha hunxa,3,0.0,-0.467222988996129,0,0.4999646768133887,0.20782249199008565,-0.5544233553467866,-0.4183730630718973,0,-0.6401568197977742,0.90625,0,1
Normal thyo aaja ko service ✨. Nothing great but nothing bad either. The staff helped me find the items I was looking for and the billing process was relatively fast ⭐.,3,0.0,-0.467222988996129,1,0.4579483431717587,0.240712264471775,-0.3253917104386875,-0.4183730630718973,0,-0.09525671134468962,0.9354838709677419,1,1
"Staff pani friendly cha, I highly recommend this hospital, treatment bhi acchi thi!",5,0.0,-0.467222988996129,1,-0.2983456623775812,-0.22522617901882408,0.29411848421929204,0.18880425410424082,0,-0.08869164979706204,1.0,0,2
"Saman Aipugyo tara yasto halat ma ,,ali Jatan gardim hai ,futyo bigryo wala jhanjhat lina sakidaina ni",5,0.0,-0.467222988996129,0,-0.13028032781106125,-0.12107523282680781,0.04726994907279627,-0.4183730630718973,0,0.032955078879565586,1.0,2,2
hotel stay was normal and room was just average overall okay,3,0.0,-0.467222988996129,1,-0.3823783296608412,-0.35130364019863325,-0.3028061553167794,-0.4183730630718973,0,-0.6401568197977742,0.9090909090909091,1,2
"Ramro product hai, excellent quality, I'm so happy, totally worth it, price pani ok cha.",5,1.0,1.2225419424531299,1,-0.21431299509432122,-0.19781803528408295,-0.0383042097779891,-0.4183730630718973,0,-0.12002489809255705,1.0,0,2
Malai chai ramro lagena review hererw magako lagauni bitikai dallo pardo rahixa Xya ramro xaina,5,0.0,-0.467222988996129,0,-0.21431299509432122,-0.15944663405544537,0.2612053461997588,-0.4183730630718973,0,-0.1583504081129415,0.9333333333333333,2,2
Doesn't support other utensils.,1,0.0,-0.467222988996129,0,-0.6764926651522511,-0.5102708738601317,1.1704307839893509,-0.4183730630718973,0,0.09809494004188878,1.0,1,3
