review_text,rating,date,language_style,has_slang,slang_count,domain
minibar mahango outside kinna better,2,1/27/2024,code_mixed,1,1,hotel_restaurant
Door was very good tho Staf was bit slow. Delivery was prompt. Delivery was prompt. The color looks nice. Price was high. Delivery was prompt. Delivery was prompt. Recived it late. Delivery was prompt. Staf was bit slow. Staf was bit slow. Delivery was prompt. Price was high.,5,1/8/2022,english,0,0,hotel_restaurant
"Local Rider driver late aayo by 15 minutes, no update given. had to call him myself ani taba aayo",2,10/29/2023,code_mixed,0,0,transportation
"Bike Ride ko driver professional thyo, shortcut bata fast puchayo. tip diye khushi lagera ani app ma 5 star diyo",5,5/14/2024,romanized_nepali,0,0,transportation
Pani puri pani lastai spicy khatra,5,9/12/2023,romanized_nepali,1,2,food
"Scooter rental service try gareko Pokhara ma — rented Honda Dio for a full day at Rs 1200. Scooter thyo tara brakes thoda loose thyo, downhill sections ma uncomfortable lagyo. Reported to the rental place, tyo adjustment garyo but full fix bhayena. Petrol tank near empty thyo when handed over, they said fill it yourself which was fair but should have disclosed before. Otherwise convenient way to explore Pokhara at own pace. Lakeside to Sarangkot easy reach thyo.",3,4/16/2023,code_mixed,0,0,transportation
Used this accounting firm for my small business tax filing this year. the consultant assigned was knowledgeable and walked me through each section clearly. filing was done on time with no errors. pricing was reasonable for the level of service and detail involved. will use them again for next year without hesitation,5,10/23/2023,english,0,0,services
taxi driver route ramro janthyo fare reasonable 💔😎🙌,4,2/21/2024,code_mixed,1,1,transportation
puma jacket warm windproof zipper pocket hood size color wash fade lightweight insulated casual office winter recommended,5,2/3/2024,code_mixed,1,1,product
Engine 279 Activa paisa vasool deal ho bro I liked the atmosphere there ramailo thyo. The product is babbal and works fine.,5,12/8/2025,code_mixed,1,2,transportation
Route price ali dherai thyo hai Bholi pani janchu hola.,3,8/14/2025,romanized_nepali,0,0,transportation
"Boat headphones sound quality great for the price, comfortable for long listening sessions too Multiple purchases from this seller now. Every time the process has been smooth and the products have matched descriptions. Return policy was tested once and worked without hassle. Reliable seller worth bookmarking.",4,6/29/2024,english,0,0,product
Thakali could be improved tho Delivery was prompt. Recived it late.,3,6/17/2024,english,0,0,food
"Lo Re Bus driver, on time and professional",5,6/23/2024,code_mixed,0,0,transportation
Location 626 muni thyo quality k Dherai kura haru ramro thyo. Malai ta man paryo. Malai ta man paryo. Khana pakauna time lagyo. Malai ta man paryo. Pachi pheri try garchu. Sathi haru sanga gako thyo. Sathi haru sanga gako thyo. Pachi pheri try garchu. Pachi pheri try garchu. Dhilo aayo tara mitho thyo. Khana pakauna time lagyo. Tara pani thik thyo. Ani bholi pheri janchu. Dhilo aayo tara mitho thyo. Malai ta man paryo. Tara pani thik thyo. Sathi haru sanga gako thyo.,2,10/3/2022,romanized_nepali,1,2,hotel_restaurant
garden area thik xa tara khaana order gareko 30 min wait garnu paryo,3,1/22/2024,code_mixed,1,1,hotel_restaurant
Mountain Outlook 432 too bad ngl It was quite a busy day there.,2,12/6/2025,english,0,0,hotel_restaurant
Tea average performance thyo tho bro Battery backup is dami ngl. Delivery was fast and safe thyo. Delivery was fast and safe thyo.,3,12/22/2022,code_mixed,1,1,food
"Room rate reasonable thyo tara room ko size sano thyo. saman rakhna ni jagah thiyena, frustrated bhaye",3,5/28/2024,romanized_nepali,0,0,hotel_restaurant
Coffee 272 was great !!! Shipping was fast. It was quite a busy day there. Price was high but fine. Battery life is good. Battery life is good. Battery life is good. Price was high but fine. Actually I dont know. The staff were helpful. And the quality was also something I noticed. The color was nice. Battery life is good. The color was nice. Actually I dont know.,4,1/3/2023,english,0,0,food
"Insurance claim process gareko thyo after bike accident. agent assigned thyo ra helpful thyo overall. paperwork dherai thyo tara understandable cha insurance process ma. dikka lagyo forms bharne, but finally claim settled bhayo within expected timeframe. NTC insurance product recommend garchu yo budget ma",4,9/4/2023,code_mixed,0,0,services
Peaceful location,4,12/8/2022,english,0,0,hotel_restaurant
"Photography class attend gareko thyo — 10 day beginner course. Instructor thyo experienced photographer, practical exercises dherai thiya theory kam. Field assignment gayo Thamel ma, street photography practice gareko. Composition, lighting basics clearly taught. Editing basics photoshop ma 2 days cover garyo. Rs 8000 course fee, worth it honestly for this content. Class size 12 people thyo manageable. Certificate diye at end. Best part — instructor feedback personal thyo, not generic. Pheri intermediate course garchu.",5,10/31/2023,romanized_nepali,0,0,services
boAt earphones 4 lastai kharab thyo cha Kasto ramro thyo tyo thau. Pachi pheri try garchu. Ani bholi pheri janchu.,2,12/13/2022,romanized_nepali,1,2,product
website modern navigate easy,5,3/13/2024,code_mixed,0,0,services
Pulau lastai ramro basmati rice fragrant,5,11/1/2023,romanized_nepali,1,1,food
Paper really liked the quality babbal bro Battery backup is dami ngl.,5,4/26/2025,code_mixed,1,2,product
"Fish and chips order gareko, fish thanda aayo and batter was soggy. rs 400 wasted Price appropriate lagyo. Not bad overall honestly.",1,7/3/2024,code_mixed,0,0,food
Cake fluffy mitho,5,11/23/2023,romanized_nepali,1,1,food
Perfect fitting garyo measurement accurate stitch ramro,5,5/8/2024,code_mixed,1,1,services
"NTC ko SIM customer care ma call gareko thyo VoLTE activation ko lagi. Pehile IVR ma 10 minute stuck, phir agent aayo. Agent le bhanyo 'sir, yo aafulai garnu parcha settings ma' — instructions diyо but tyo aaile garisakeko thiyо. Explained again, phir supervisor transfer garyo. Supervisor le manually activate garyo backend bata. Total 35 minute liyо. Problem solved but process was exhausting. Customer care ko wait time reduce garnu parcha seriously.",2,7/15/2023,romanized_nepali,0,0,services
"Bought Xiaomi air purifier, delivery 4 days. Setup easy. Air quality improvement noticeable after 2 months. Filter indicator accurate. Only issue — buzzing on highest fan speed, bit annoying at night. Solid product. ❤️ ",4,2/6/2024,english,0,0,product
laptop gaming kheldai hunxa hot hunxa kina yo,2,3/17/2024,code_mixed,0,0,product
"Waited 1 hr for cab, driver cancelled last minute. complete waste of evening honestly",1,4/28/2024,english,0,0,transportation
Housekeeping daily,5,8/23/2022,english,0,0,hotel_restaurant
Mouse loved it ?? Price was high but fine. Price was high but fine.,5,12/14/2025,english,0,0,product
"Bought a laptop stand and mechanical keyboard combo from Daraz for my home office setup. keyboard feel is excellent and the stand holds the laptop at the right angle. both arrived well-packaged and within the delivery window. only small issue is the keyboard's RGB software only works on Windows, not Mac. overall a solid purchase for anyone setting up a proper desk",4,12/1/2023,english,0,0,product
"boAt Airdopes liye ko 3 mahina bhayo, sound quality chai honestly expected bhanda ramro aayo. Bass dheraiii punchy xa, gym use ko lagi dami. Tara right earbud ko volume thoda low aayo left bhanda — manufacturing defect hola. Warranty claim garna Daraz ma contact gareko 1 hafta bhayo, abhi samma reply nai aayena. Product ramro xa but after-sales service zero.",3,1/12/2024,romanized_nepali,1,1,product
Puri sabji traditional breakfast,4,8/28/2023,english,0,0,food
Chatpate masala balanced mitho price average,3,1/2/2023,code_mixed,1,1,food
"Samsung Galaxy tab lastai ramro cha, study ko lagi dami, notes lina ani PDF read garna perfect. battery pani ramro cha ekdum",5,5/24/2022,romanized_nepali,1,1,product
Coffee 504 momo thikai thyo hai Ani bholi pheri janchu. Tara pani thik thyo. Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Khana pakauna time lagyo. Tara pani thik thyo. Malai ta man paryo. Khana pakauna time lagyo. Malai ta man paryo. Tara pani thik thyo. Kasto ramro thyo tyo thau. Kasto ramro thyo tyo thau. Tara pani thik thyo. Khana pakauna time lagyo. Pachi pheri try garchu. Dhilo aayo tara mitho thyo. Malai ta man paryo. Kasto ramro thyo tyo thau.,3,4/9/2024,romanized_nepali,1,2,food
Bridge very disappointed with it k hai Battery backup is dami ngl. The food was tasty and mitho thyo. Service kasto slow thyo but okay. I liked the atmosphere there ramailo thyo. I liked the atmosphere there ramailo thyo. The food was tasty and mitho thyo. The food was tasty and mitho thyo. Service kasto slow thyo but okay. Battery backup is dami ngl. Service kasto slow thyo but okay.,1,4/19/2023,code_mixed,1,2,transportation
Bus average performance thyo tho bro,3,9/8/2023,code_mixed,0,0,transportation
"gym membership liyeko thyo, equipment new thyo ani trainers helpful thiye. worth the monthly fee honestly",4,5/11/2024,code_mixed,1,1,services
Tea 817 poor quality tbh Price was high but fine. Battery life is good. Price was high but fine. Price was high but fine. Actually I dont know. Maybe it will improve later.,2,10/25/2022,english,0,0,food
"Volunteer registration at NGO Patan — intake thorough but staff genuinely warm. Orientation informative. Assignment matched my stated skills. Culture felt genuine, not performative. Registration took 2 weeks but worthwhile completing properly.",5,2/14/2023,english,0,0,services
hall spacious decor ramro,5,5/31/2024,code_mixed,1,1,hotel_restaurant
Khalti waste of money idk Recived it late. Staf was bit slow. Staf was bit slow. 😴,1,11/26/2024,english,0,0,services
Coach highly satisfied tho Recived it late. The color looks nice. Recived it late. Recived it late. Delivery was prompt. The color looks nice. The color looks nice. Price was high. The color looks nice. Recived it late. Staf was bit slow. The color looks nice.,5,5/29/2024,english,0,0,services
"khana ramro thyo tara the ambience loud and chaotic, hard to enjoy the meal. table spacing dherai close cha tbh Been recommending this to several friends based on my own experience. Most of them have had similar positive experiences. A few had minor issues but nothing serious. Overall it is a dependable option worth considering. 😊",3,7/22/2022,code_mixed,0,0,food
Sandwich 544 dami thyo experience yaar Delivery was fast and safe thyo. Staff behavior was polite and ramro. Service kasto slow thyo but okay. Price ali high thyo but worth it. The food was tasty and mitho thyo. Staff behavior was polite and ramro.,4,6/22/2023,code_mixed,1,3,food
"City Bus, fast and reliable always",5,7/16/2024,english,0,0,transportation
Design consultation ramro space measurement furniture layout color palette texture select garyo proportion balance maintained creative,5,8/14/2024,code_mixed,1,1,services
"HP laptop liyeko thyo, fan noise dherai cha normal use ma pani. annoying cha kaam gareko bela 😍",3,1/5/2024,romanized_nepali,0,0,product
Dinner 835 lastai kharab thyo k Ani bholi pheri janchu. Dhilo aayo tara mitho thyo. Dherai kura haru ramro thyo. Kasto ramro thyo tyo thau. Malai ta man paryo. Dherai kura haru ramro thyo. Paisa dherai liyo tara thikai thyo. Tara pani thik thyo. Paisa dherai liyo tara thikai thyo. Ani bholi pheri janchu. Kasto ramro thyo tyo thau. Malai ta man paryo. Dherai kura haru ramro thyo. Pachi pheri try garchu. Ani bholi pheri janchu. Ani bholi pheri janchu. 😍,1,8/19/2023,romanized_nepali,1,3,hotel_restaurant
dal bhat quantity dherai tarkari mitho unlimited,5,4/6/2024,romanized_nepali,1,1,food
Engine 148 kasto ramailo vayo ho Pachi pheri try garchu. Ani bholi pheri janchu. Dherai kura haru ramro thyo. Kasto ramro thyo tyo thau. Pachi pheri try garchu. Malai ta man paryo. Dherai kura haru ramro thyo. Pachi pheri try garchu. Malai ta man paryo. Khana pakauna time lagyo. Tara pani thik thyo. Khana pakauna time lagyo. Pachi pheri try garchu. Dherai kura haru ramro thyo. Dhilo aayo tara mitho thyo. Paisa dherai liyo tara thikai thyo.,4,11/16/2024,romanized_nepali,1,3,transportation
splendor reliable maintenance kam,5,4/21/2024,code_mixed,1,1,transportation
"Bike Yamaha FZ-S liye ko 1 year bhayo. Riding dynamics ekdum comfortable xa — upright seating position long rides ma helpful. Mileage 42-45 km/l consistent xa city use ma. Engine smooth xa, NVH levels low. After 10,000 km tyre wear normal xa. Tara ABS option yo model ma chaina which is disappointing for safety — wet roads ma concerning sometimes. Service cost Rs 1800-2200 per schedule which is manageable. Looks dami, gets compliments often. Would buy again.",4,9/12/2024,romanized_nepali,1,1,transportation
"Visited Dwarika's Hotel for cultural dinner event. Heritage property stunning, Newari woodwork everywhere. Food spread covered 12 Nepal dishes. Desserts impressive. Rs 3500 premium but the setting and quality delivered completely.",5,7/22/2023,english,0,0,hotel_restaurant
wildcraft bag zipper smooth waterproof laptop padded shoulder comfortable reflective warranty 3yr daily commute paisa vasul,5,3/30/2024,code_mixed,1,1,product
Sandwich tasty enough tho The staff were helpful. Actually I dont know. Maybe it will improve later. It was quite a busy day there.,4,11/28/2023,english,0,0,food
"Prestige cooker use gareko 4 mahina bhayo, cooks ❤️💯 rice perfectly consistent. Tara rubber gasket cracked after 3 months which seemed early. Replacement parts available at store. Build quality solid overall for the price.",4,9/17/2023,english,0,0,product
Pizza mitho thyo k,5,10/24/2023,romanized_nepali,1,1,food
Monitor screen resolution sharp color accurate calibration gamma,4,11/14/2024,english,0,0,product
pickup thik brake smooth 🙌,4,7/1/2024,code_mixed,1,1,transportation
Grocer ramro experience vayo hai k Sathi haru lai pani vanchu. Bholi pani janchu hola.,5,12/24/2023,romanized_nepali,1,1,services
Piercing paisa vasool deal ho ni Delivery was fast and safe thyo. Service kasto slow thyo but okay. Battery backup is dami ngl. Battery backup is dami ngl. Battery backup is dami ngl. Delivery was fast and safe thyo. Delivery was fast and safe thyo. Battery backup is dami ngl. Delivery was fast and safe thyo. Delivery was fast and safe thyo. Battery backup is dami ngl.,4,1/28/2024,code_mixed,1,2,services
Gaming chair 792 paisa kher gayo yaar Ani bholi pheri janchu. Sathi haru sanga gako thyo. Sathi haru sanga gako thyo. Paisa dherai liyo tara thikai thyo. Sathi haru sanga gako thyo. Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Khana pakauna time lagyo. Tara pani thik thyo.,2,1/29/2023,romanized_nepali,1,2,product
Electrician thik chai thik thyo ho Khana pakauna time lagyo. Tara pani thik thyo. Dherai kura haru ramro thyo. Ani bholi pheri janchu. Kasto ramro thyo tyo thau. Paisa dherai liyo tara thikai thyo. Paisa dherai liyo tara thikai thyo. Malai ta man paryo. Kasto ramro thyo tyo thau. Khana pakauna time lagyo. Dherai kura haru ramro thyo. Paisa dherai liyo tara thikai thyo.,3,10/24/2025,romanized_nepali,1,2,services
Pakoda crispy tea perfect combo,5,5/1/2023,english,0,0,food
"Ncell ko data thik thyo tara out of valley ma coverage ekdum pathetic thyo, kehi nai thiyena",3,12/16/2022,romanized_nepali,0,0,services
"IME Pay app convenient for daily payments, genuinely saved me multiple bank trips this month Decent option for the price.",4,3/21/2023,english,0,0,services
"JBL Flip, worth every rupee",5,5/25/2024,english,0,0,product
Fridge too loud at night disturbs sleep,2,7/26/2024,english,0,0,product
Driver 480 disappointing ... Actually I dont know. Service was a bit slow but okay. And the quality was also something I noticed.,2,6/30/2022,english,0,0,transportation
Rooftop view was stunning honestly,5,2/28/2023,code_mixed,0,0,hotel_restaurant
Sajha Yatayat average performance thyo k Delivery was fast and safe thyo. Delivery was fast and safe thyo. I liked the atmosphere there ramailo thyo. Price ali high thyo but worth it. Battery backup is dami ngl.,3,2/17/2022,code_mixed,1,1,transportation
Numberplate great quality overall ngl Recived it late. Delivery was prompt. Staf was bit slow. Recived it late. Recived it late.,4,7/28/2023,english,0,0,transportation
Machine install front load program temperature spin 7kg family size warranty diyeko,5,11/28/2024,code_mixed,0,0,services
Fries really liked the quality babbal ni Battery backup is dami ngl. I liked the atmosphere there ramailo thyo.,5,8/8/2023,code_mixed,1,2,food
"Stayed at Hotel Himalayan Inn 3 nights, room clean and comfortable but AC barely worked the whole time. Breakfast was decent. Good location near the bazaar. Would rate higher if they fixed the cooling.",3,10/28/2023,english,0,0,hotel_restaurant
"TVS Jupiter liye ko 8 mahina bhayo, city riding ko lagi ekdum suitable xa. Mileage around 45-48 km/l paako chu average ma, expected bhanda ramro. Seat comfortable xa, long rides ma back pain hunna which is a big plus for daily commute. Tara headlight brightness night riding ma thoda kam lagyo, LED upgrade garna parla. Service center Balaju ko staff ramro xa, service charge pani reasonable lagyo. Overall paisa vasool motorcyle ho yaar.",4,9/3/2024,romanized_nepali,1,1,transportation
kettle fast capacity ok,4,12/30/2023,english,0,0,product
passion bike average 50 kmpl low maintain service network nepal spare affordable engine reliable design simple resale high commute satisfied value money,5,5/4/2024,code_mixed,1,2,transportation
Key paisa vasool deal ho ni Service kasto slow thyo but okay. Service kasto slow thyo but okay.,4,6/28/2022,code_mixed,1,1,hotel_restaurant
photographer professional album creative,5,6/26/2023,english,0,0,services
Honeymoon suite decorated ramro jacuzzi thyo romantic setting candles bathroom pani clean 🙃,5,11/30/2022,code_mixed,1,1,hotel_restaurant
Clean lobby nice,4,9/28/2022,english,0,0,hotel_restaurant
"Honda Activa new liyeko 7 months. Lightweight, city traffic easy, mileage 55+ km/l consistent. Under-seat storage fit garcha helmet. Rear suspension slightly stiff on bumpy roads. Overall recommended for city daily commute.",4,7/15/2024,code_mixed,0,0,transportation
pasta bland cheese kam,2,8/19/2023,code_mixed,0,0,food
"Daraz customer care resolved my issue in a single chat session, honestly faster than I expected Waiting time reasonable thyo. Dekhi nai visit gardai aaunu parcha.",4,8/10/2023,english,0,0,services
Honda Activa not good at all k ta The food was tasty and mitho thyo.,2,5/7/2024,code_mixed,1,1,transportation
Smartwatch was very disappointing tho Price was high. Delivery was prompt. The color looks nice.,2,4/9/2022,english,0,0,product
Chimney exhaust ventilation grease filter suction duct cleaning maintenance odor smell control,3,6/22/2024,english,0,0,services
MoMo momo decent one ngl Battery life is good. Service was a bit slow but okay. The staff were helpful. Actually I dont know. The color was nice. It was quite a busy day there. Service was a bit slow but okay. 😍👍,3,10/7/2025,english,0,0,food
printing quality color accurate binding lamination delivery time discount staff cooperative putalisadak location satisfied repeat customer,4,4/14/2024,code_mixed,1,1,services
"Bathroom clean thiyena yaar, shampoo ra sabun pani thiyena. extra charge garera diye jaba maagyo Overall thik experience thyo.",1,9/3/2023,romanized_nepali,0,0,hotel_restaurant
Tandoori marinade perfect smoky,5,11/6/2023,english,0,0,food
Fonepay ma transaction failed bhayo tara paisa katyo. took 3 days to reverse. very stressful tbh,2,9/15/2022,code_mixed,0,0,product
Brake 694 kasto ramailo vayo hai Khana pakauna time lagyo.,4,10/3/2023,romanized_nepali,1,1,transportation
Pool clean thyo heated water comfortable temperature lifeguard duty ma safe feel bhayo,5,12/22/2022,code_mixed,0,0,hotel_restaurant
"Dental clinic Lazimpat — doctor le thorough checkup garyo, explain garyo kasto problem cha. Scaling painless thyo, expected bhanda comfortable. Rs 1500 reasonable thyo. Staff friendly, punctual. Pheri aauchu next checkup ko lagi.",5,9/28/2024,romanized_nepali,0,0,services
Receptionist 456 kasto ramailo vayo ho Malai ta man paryo. Khana pakauna time lagyo. Tara pani thik thyo. Kasto ramro thyo tyo thau. Ani bholi pheri janchu. Dhilo aayo tara mitho thyo. Paisa dherai liyo tara thikai thyo.,4,6/17/2024,romanized_nepali,1,3,hotel_restaurant
"Spent 2 nights at a boutique hotel in Bhaktapur old town, waking to temple bells was wonderful. Traditional room with woodwork. Breakfast included local items — chiura and sel roti. Atmospheric place worth the rate.",5,12/29/2022,english,0,0,hotel_restaurant
Samsung A55 battery ramrooo cha,5,5/9/2024,romanized_nepali,0,0,product
"Pulsar 220F check gareko thyo service center ma scheduled service ko lagi — 10,000 km service thyo. Appointment system online cha, got slot next day. Mechanic explained what maintenance was due. Oil change, air filter, brake inspection, chain adjustment all done in 2 hours. Bill breakdown clear thyo — Rs 2400 total. Waiting area clean thyo, free tea diye. Test ride after service confirmed improvements. Brakes responsive, chain tension correct. Service quality consistent with previous visits. Good center.",4,4/28/2024,romanized_nepali,0,0,transportation
"Bank account opening took 45 minutes, documents were clear from website. Staff explained account types before choosing. Debit card arrived in 7 days. Mobile banking setup done at branch. Professional service experience overall.",4,12/20/2023,english,0,0,services
Namaste Pay recharge — ekdum fast,5,7/6/2022,romanized_nepali,0,0,services
"chicken chowmein babbal thyo ekdum, sauce dami, portion ni thikkai thyo yaar nxt time ni aauchu pakkai Used this service for a major requirement recently. The process was smoother than expected and the staff were professional throughout. Outcome was satisfactory. Would use them for similar needs in future without hesitation.",5,6/14/2022,romanized_nepali,1,2,food
Courier 281 babbal quality raixa ni ta,5,3/28/2023,code_mixed,1,1,services
"Paneer butter masala here is lastai ramro, thick gravy, good spice level, goes perfectly with garlic naan. order gareko 3 palta already",5,5/30/2024,code_mixed,1,1,food
"Staff ramro thyo, ekdum helpful thiyo",4,1/15/2024,romanized_nepali,1,1,hotel_restaurant
iPhone paisa vasool deal ho hai Battery backup is dami ngl. Service kasto slow thyo but okay. Service kasto slow thyo but okay. The food was tasty and mitho thyo. The food was tasty and mitho thyo. I liked the atmosphere there ramailo thyo.,4,3/23/2022,code_mixed,1,3,product
"Daraz jacket purchase — product photo showed thick jacket, received thin material. Size M but ran small. Return request approved after Daraz mediation. Full refund received in 5 days. Check reviews carefully for clothing items.",2,12/28/2023,english,0,0,product
"Chicken chowmein was greasy, oversalted, and the noodles stuck together in a clump. presentation was bad too. for that price I genuinely expected something better. will not be ordering from here again",1,12/9/2023,english,0,0,food
Speaker great quality overall tbh 🙌🔥🤔 Recived it late. Price was high. The color looks nice. Recived it late. Staf was bit slow. Delivery was prompt. The color looks nice. The color looks nice. Price was high. Recived it late.,4,5/23/2025,english,0,0,product
restaurant menu varied veg nonveg ramro,4,1/9/2024,code_mixed,1,1,hotel_restaurant
"Document notarization at this office was quick, staff clearly knew the process well After several months of regular use, can confidently say this meets daily requirements reliably. Battery or service life as claimed. Build has held without issues. A sensible purchase that has not disappointed.",4,8/27/2024,english,0,0,services
Webcam 💔 69 dami experience vayo cha Ani bholi pheri janchu.,5,1/18/2024,romanized_nepali,1,1,product
"Spa was worth every rupee, relaxing environment and staff were skilled and professional throughout Referred here by a friend who had consistent positive experiences. My own visits have confirmed that the quality is real and not just occasional. Staff turnover seems low which helps maintain service standards.",5,2/11/2024,english,0,0,services
Photographer creative thyo editing natural lighting ramro,5,7/17/2024,code_mixed,1,1,services
Vianet paisa vasool deal ho ho Service kasto slow thyo but okay. I liked the atmosphere there ramailo thyo. Will visit again pheri. Overall experience was thikai. Staff behavior was polite and ramro. Service kasto slow thyo but okay. The food was tasty and mitho thyo. Overall experience was thikai. Battery backup is dami ngl. Service kasto slow thyo but okay. I liked the atmosphere there ramailo thyo. The product is babbal and works fine.,5,5/24/2023,code_mixed,1,5,services
Coffee maker filter reusable metal disposable budget,4,5/5/2024,english,0,0,product
Glassware dami thyo experience bro Service kasto slow thyo but okay. I liked the atmosphere there ramailo thyo.,4,2/25/2025,code_mixed,1,1,hotel_restaurant
Brake weak lagyo dangerous,1,4/11/2023,code_mixed,0,0,transportation
"Stayed here during Dashain week, hotel was nearly full but service quality held up. genuinely impressed by how they managed",4,10/16/2023,english,0,0,hotel_restaurant
Tyre 597 tasty enough ngl Shipping was fast. Battery life is good. Actually I dont know. It was quite a busy day there. It was quite a busy day there. Battery life is good. The staff were helpful. The color was nice. The color was nice. Battery life is good. Maybe it will improve later. Maybe it will improve later. The staff were helpful. The staff were helpful. Maybe it will improve later.,5,12/29/2022,english,0,0,transportation
Monitor babbal quality raixa bro Staff behavior was polite and ramro. The product is babbal and works fine. Staff behavior was polite and ramro. Will visit again pheri. The food was tasty and mitho thyo. The food was tasty and mitho thyo. Delivery was fast and safe thyo.,5,3/16/2025,code_mixed,1,3,product
"mountain view room liyeko thyo, bihaana ko sunrise dherai sundar thyo. paisa vasool feel bhayo purai, next trip ma ni yahi aauchu",5,3/14/2023,romanized_nepali,1,1,hotel_restaurant
shoes quality ramro look pani ramro ali heavy feel hunxa 💯🤩😤,4,10/11/2022,code_mixed,1,2,product
"dal bhat ma dal nai watery thyo, no proper consistency. tarkari pani bland thyo. expected ramro from this place Using this service consistently for several months now. Performance has been dependable and the value proposition makes sense for regular users. Minor inconveniences exist but nothing that outweighs the benefits. Solid choice in this category. 😤🙂😢",4,9/14/2023,code_mixed,1,1,food
sel roti thanda thyo ani ghee pani thiyena sanga. thik thyo bho tara warm gareko bhaye ramro hunthyo Came back after a long gap from last visit. Glad to see quality maintained. Staff seems trained consistently. Pricing has gone up slightly but still reasonable. Will continue to be a regular customer here.,3,7/8/2024,romanized_nepali,1,1,food
Mountain Outlook dami thyo experience ni Overall experience was thikai. Service kasto slow thyo but okay.,5,8/30/2022,code_mixed,1,1,hotel_restaurant
"Samosa highway dhaba ma Hetauda tiir — freshly fried piping hot, aloo filling generously spiced, crust crispy. Chutney both green and tamarind fresh. Rs 30 for two, unbeatable value. Stopped again on return journey.",5,3/28/2023,romanized_nepali,0,0,food
Tyre paisa vasool deal ho ta The food was tasty and mitho thyo.,5,3/31/2025,code_mixed,1,2,transportation
"Chana chatpate near Ratna Park — vendor has been there years. Chana boiled right, onion tomato fresh, lemon generous. Rs 40 for generous portion is excellent. Eating while watching evening crowd is part of experience. 💯👍",5,6/19/2022,english,0,0,food
Salon 119 really good quality idk The color was nice. Shipping was fast. Service was a bit slow but okay. The color was nice.,5,6/22/2024,english,0,0,services
Lobby 273 never again tbh Price was high but fine.,1,3/16/2025,english,0,0,hotel_restaurant
painting ghar ko ramrai bhyo professional worker clean,5,6/13/2023,code_mixed,1,1,services
Keyboard ekdam dami thyo k Pachi pheri try garchu. Sathi haru lai pani vanchu. Hijo gako thyo rati. Bholi pani janchu hola. Malai ta ekdam man paryo. Sathi haru lai pani vanchu. Sathi haru lai pani vanchu. Hijo gako thyo rati. Sathi haru lai pani vanchu. Sathi haru lai pani vanchu.,4,8/30/2025,romanized_nepali,1,1,product
watch kineko 2 months ma strap futyo,2,2/5/2024,english,0,0,product
"InDrive Nepali bike service quick thyo, 5 min ma driver aayo, rate ni reasonable thyo — khusi bhaye ekdum",5,7/22/2024,romanized_nepali,0,0,transportation
"Lo Re Bus app crash bhayo booking ko bela — 3 palta try gareko pachi matra book bhayo. tech issue cha app ma, improve garnai parne cha. rush hour ma ✨😴🤮 nai yo hunchha jab ki tya driver ko demand dherai hunxa. frustrating experience thyo",3,9/11/2023,romanized_nepali,0,0,transportation
"First visit here. the vibe was chill, staff were friendly, and the sekuwa platter was fire. will return",5,6/18/2024,english,0,0,food
"Purchased Suzuki Gixxer SF last year, zero regrets. smooth ride, looks premium, and mileage is decent",5,2/15/2023,english,0,0,transportation
Receptionist 33 vayo thikai yaar Dherai kura haru ramro thyo. Sathi haru sanga gako thyo. 💔👍💯 Sathi haru sanga gako thyo. Kasto ramro thyo tyo thau. Tara pani thik thyo. Malai ta man paryo. Malai ta man paryo. Tara pani thik thyo. Tara pani thik thyo.,3,6/11/2023,romanized_nepali,1,1,hotel_restaurant
"Tailor stitched the kurta crooked, had to return it twice before it was finally done correctly Basic expectations fulfilled. Standard experience nothing special.",2,10/1/2022,english,0,0,services
Gas refill ramro leak fix garyo thermostat pani check garyo temperature accurate bhayo energy efficient,4,7/19/2024,code_mixed,1,1,services
temperature control comfortable,5,12/14/2023,english,0,0,hotel_restaurant
Pani puri momo paisa vasool deal ho ta Price ali high thyo but worth it. I liked the atmosphere there ramailo thyo. The food was tasty and mitho thyo. Staff behavior was polite and ramro. Battery backup is dami ngl.,5,10/28/2023,code_mixed,1,4,food
"Health checkup package Maharajgunj diagnostic center — Rs 4500 for full body including 12 blood tests, ECG, chest X-ray and urine test. Fasting came early morning, process start-to-finish 2.5 hours lagyo. Report same day evening digital format ma diye. Doctor consultation 15 minutes included, explained each result clearly. Compared to individual tests would have cost Rs 7000+. Package value is real, genuine savings. Pheri annual garchu, health monitoring consistent rakhnu important cha.",5,9/9/2024,romanized_nepali,0,0,services
"Visited this place on a friend's birthday. ordered the set for six people — buff momo, taas, choila, sekuwa and drinks. everything came on time, portions were generous, and the quality was consistently good across all dishes. ambience was lively without being too loud. definitely a solid choice for group dinners in the area 🙌💯",5,6/22/2024,english,0,0,food
Masonry wall straight vertical level plumb expert craftsman quality kaam professional finish ramro durable,5,3/4/2024,code_mixed,1,1,services
Pillow waste of money tho Recived it late. Delivery was prompt. Delivery was prompt. Staf was bit slow. Staf was bit slow. Staf was bit slow. Delivery was prompt. Recived it late. Recived it late. Price was high. Delivery was prompt. The color looks nice. Price was high. Price was high.,1,10/30/2022,english,0,0,hotel_restaurant
Wire price ali dherai thyo hai Malai ta ekdam man paryo. Pachi pheri try garchu.,3,4/11/2025,romanized_nepali,0,0,transportation
