review_text,rating,date,language_style,has_slang,slang_count,domain
Great ambiance and live music. Loved the vibe.,5,3/22/2024,english,0,0,hotel_restaurant
"Shoe ko color ali farak aayo, photo jasto chaina.",2,7/14/2022,romanized_nepali,0,0,product
Chicken burger was very juicy. Dami taste!,5,10/30/2023,code_mixed,1,1,food
The technician arrived on time and fixed the washing machine.,5,5/12/2024,english,0,0,services
"Cab bhitra ekdum fohor thyo, smell pani naramro.",2,6/4/2023,romanized_nepali,1,1,transportation
"Thik cha, normal quality ho, dherai expect nagarnu.",3,4/18/2022,romanized_nepali,1,1,product
Service was excellent and the food was served hot.,4,1/29/2024,english,0,0,food
"Vitra ko environment kasto ramailo, family sanga jada ramro.",4,11/11/2023,code_mixed,1,1,hotel_restaurant
Engine noise is too loud after just 1 year of usage.,2,3/22/2022,english,0,0,transportation
"Paisa vasool mobile, battery backup babbal cha.",5,9/2/2024,code_mixed,1,2,product
"Internet jhyau cha bhanya, data chalda ni chaldaina.",1,8/25/2023,romanized_nepali,1,1,services
"Mitho khaja set, must try for everyone.",4,12/1/2022,code_mixed,1,1,food
Parking space is very small. Hard to find a spot.,3,2/28/2024,english,0,0,hotel_restaurant
Yo product ko design dami cha tara ali mahango cha.,4,5/19/2023,romanized_nepali,1,1,product
Staffs were quite rude when I asked for a refund.,1,1/14/2025,english,0,0,services
Ride was smooth. Driver was driving very carefully.,5,11/20/2022,english,0,0,transportation
"Khana thik thikai thyo, special kei thiyena.",3,7/7/2023,romanized_nepali,1,1,food
Best place for hangouts. Price is also reasonable.,5,10/5/2024,english,0,0,hotel_restaurant
"Battery dherai tikdaina yo phone ko, lastai jhyau.",2,12/30/2023,romanized_nepali,1,1,product
Service is slow during rush hours. Need more staff.,3,6/15/2022,english,0,0,services
Scooter ko control ekdum ramro cha city ko lagi.,4,3/10/2024,code_mixed,1,1,transportation
The pizza was too salty. Couldn't even finish one slice.,1,9/18/2023,english,0,0,food
"Ramro thau cha, family sanga ramailo garna milne.",4,4/25/2022,romanized_nepali,1,1,hotel_restaurant
Delivery was fast. Product quality is also good.,5,6/12/2024,english,0,0,product
"Driver dai ekdum babbal hunu hudo raicha, gaphandi!",5,11/3/2023,code_mixed,1,1,transportation
"Kasto naramro service, 1 hour wait garna lagayo.",1,8/29/2022,romanized_nepali,0,0,services
"Thik cha, budget hotel ho, room ali sano cha.",3,5/20/2024,code_mixed,1,1,hotel_restaurant
Mitho khana tara quantity ali kam thyo.,4,2/14/2023,romanized_nepali,1,1,food
Sound quality of the earbuds is dami for this price.,5,7/22/2024,code_mixed,1,1,product
The taxi fare was too high. He didn't use the meter.,1,10/10/2022,english,0,0,transportation
"Process ekdum jhyau cha yo bank ko, dherai paperwork.",2,12/5/2023,code_mixed,1,1,services
View was great and the food was also delicious.,5,1/15/2024,english,0,0,hotel_restaurant
Momo ko size sano bhaye pani taste babbal thyo.,4,9/12/2022,romanized_nepali,1,1,food
The keyboard is not working properly. Some keys are stuck.,1,4/18/2023,english,0,0,product
Ride was okay but the helmet was very dirty.,3,8/27/2024,code_mixed,0,0,transportation
"Lastai ramro thau, kasto shanta environment.",5,1/1/2023,romanized_nepali,1,1,hotel_restaurant
Support team helped me solve the issue quickly.,5,11/25/2024,english,0,0,services
"Paisa vasool thyo dinner, sabai kura mitho.",5,6/30/2022,code_mixed,1,2,food
Material quality is poor. Torn after two washes.,1,10/14/2023,english,0,0,product
"Thik cha, kaam chalau mobile ho.",3,2/9/2024,romanized_nepali,1,1,product
"Bike's fuel efficiency is dami, money saver.",5,3/12/2022,code_mixed,1,1,transportation
Room service was not responding at 10 PM. Disappointed.,2,5/2/2023,english,0,0,hotel_restaurant
Mitho thyo tara delivery charge ali dherai thyo.,4,6/21/2024,romanized_nepali,1,1,food
Wifi speed is decent for home use.,4,11/28/2022,english,0,0,services
Pathao driver was late and didn't apologize.,2,8/4/2023,code_mixed,0,0,transportation
"Watch ko design babbal cha, sabai le sodhchan.",5,4/12/2024,romanized_nepali,1,1,product
The bed was very uncomfortable. Woke up with back pain.,1,12/15/2022,english,0,0,hotel_restaurant
Coffee thik cha tara parking lastai jhyau cha.,3,3/30/2023,code_mixed,1,2,food
"Good customer support, fixed my bill issue in a day.",5,9/17/2024,english,0,0,services
"Bag ko chain bigriyo 2 din mai, quality naramro.",1,7/2/2022,romanized_nepali,0,0,product
The ride was very smooth. Bike was well maintained.,5,11/19/2023,english,0,0,transportation
"Paisa vasool hotel, thau pani safa cha.",4,2/10/2024,romanized_nepali,1,1,hotel_restaurant
Pizza was cold when it reached me. Terrible delivery.,1,5/14/2022,english,0,0,food
"Phone ko camera dami cha, photos clean aaucha.",5,6/22/2023,code_mixed,1,1,product
Staffs are slow but friendly. Food is okay.,3,1/8/2024,english,0,0,hotel_restaurant
"Khana kasto ramailo thyo, ambience pani babbal.",5,10/2/2023,code_mixed,1,1,food
"Internet slow bhayera jhyau bhaisakyo, k gareko hola.",2,4/3/2022,romanized_nepali,1,1,services
Excellent service and the car was very clean.,5,12/12/2024,english,0,0,transportation
"Thik cha, normal usage ko lagi ramro product ho.",4,9/21/2023,code_mixed,1,1,product
Swimming pool was not clean at all. Water was green.,1,8/11/2022,english,0,0,hotel_restaurant
"Driver dai ali friendly hunu paryo, kasto rishaha.",2,2/19/2023,romanized_nepali,0,0,transportation
Food arrived late but it was still hot and tasty.,4,3/5/2024,english,0,0,food
"Lastai mitho thakali set, Kathmandu ko best thau.",5,11/14/2022,code_mixed,1,1,food
The mouse stopped working after two weeks. Cheap quality.,1,7/28/2023,english,0,0,product
Service was very professional. Highly recommended.,5,10/20/2024,english,0,0,services
Mitho thyo but service ali slow thyo.,3,1/15/2023,code_mixed,1,1,food
"Hotel ko location ramro cha, view babbal dekhincha.",5,5/30/2022,romanized_nepali,1,2,hotel_restaurant
"The bike is a bit heavy for me, but overall it's great.",4,5/1/2024,english,0,0,transportation
"Internet jhyau lagyo malai, customer support ni ramro chaina.",2,8/14/2023,romanized_nepali,1,1,services
"Price anusaar product ramro cha, dami design.",5,7/7/2024,code_mixed,1,1,product
Waiters are really fast here. Food is always fresh.,5,12/25/2022,english,0,0,food
"Thik thikai cha, price ali mahango lagyo malai.",3,4/20/2023,romanized_nepali,1,1,services
Room was too small and no windows. Very stuffy.,2,2/18/2024,english,0,0,hotel_restaurant
"Bike lastai dami cha, power babbal cha.",5,9/3/2022,code_mixed,1,2,transportation
Worst experience. They cancelled my order after 2 hours.,1,11/28/2023,english,0,0,services
"Dami thau ho, sathi haru sanga chill garna ramro.",5,6/5/2024,romanized_nepali,1,1,hotel_restaurant
Momo mitho thyo tara soup ali kam bhayo.,4,3/25/2022,code_mixed,1,1,food
Screen guards was already scratched. Very disappointed.,1,6/12/2023,english,0,0,product
Service is fast and reliable. Good for home needs.,5,8/15/2024,english,0,0,services
"Paisa vasool thik cha, budget bike ho.",4,7/20/2022,romanized_nepali,1,2,transportation
Food portion was very small for the price.,2,5/10/2023,english,0,0,food
"Babbal hotel cha, Kathmandu ma esto sasto painna.",5,1/25/2024,code_mixed,1,1,hotel_restaurant
"Kasto ramro product, delivery pani timely bhayo.",5,10/30/2022,romanized_nepali,1,1,product
Scooter is slow in hills. Not recommended for hilly areas.,2,9/14/2023,english,0,0,transportation
Customer service response is very slow. I'm waiting for a week.,2,11/2/2024,english,0,0,services
"Mitho thyo lunch, environment pani kasto ramailo.",5,6/18/2022,code_mixed,1,1,food
"Jhyau lagyo line basda basda, ticket system ramro chaina.",2,12/22/2023,romanized_nepali,1,1,services
The mattress was hard and uncomfortable. Didn't sleep well.,2,4/5/2024,english,0,0,hotel_restaurant
Camera quality babbal cha yo phone ko.,5,4/12/2022,code_mixed,1,1,product
Everything was perfect. The staff was professional.,5,3/8/2023,english,0,0,services
Ride safe thyo tara driver dai dherai bolne.,4,9/19/2024,code_mixed,1,1,transportation
"Mitho khana, service pani thik cha.",4,8/25/2022,romanized_nepali,1,1,food
Price is too high for the quality provided.,2,7/11/2023,english,0,0,product
"Babbal experience, must visit this hotel once.",5,5/28/2024,code_mixed,1,1,hotel_restaurant
"Thik cha, delivery timely bhayo.",4,1/15/2022,romanized_nepali,1,1,product
The food was cold and the waiter was rude.,1,11/5/2023,english,0,0,food
"Paisa vasool ride, driver ekdum ramro thyo.",5,10/14/2024,code_mixed,1,2,transportation
Service ali slow thyo but overall thik cha.,3,2/20/2022,code_mixed,1,1,services
Clean rooms and great breakfast. Loved it.,5,4/12/2023,english,0,0,hotel_restaurant
Khana mitho tara thau ali fohor thyo.,2,2/1/2024,romanized_nepali,1,1,food
"Dami sound cha yo speaker ko, recommended.",5,12/5/2022,code_mixed,1,1,product
"Internet jhyau bhayo, customer service help garena.",1,9/22/2023,romanized_nepali,1,1,services
Good bike for long tours. Comfortable seats.,5,11/15/2024,english,0,0,transportation
Momo was overcooked. Not a good experience.,2,5/18/2022,english,0,0,food
"Room ekdum safa, paisa vasool thau ho.",5,6/30/2023,romanized_nepali,1,1,hotel_restaurant
The app interface is very confusing for beginners.,3,3/25/2024,english,0,0,services
"Product ramro thyo, delivery pani babbal.",5,9/12/2022,code_mixed,1,1,product
Taxi driver le meter ma jana manena. Lastai jhyau.,1,1/8/2023,code_mixed,1,1,transportation
"The soup was excellent, but the main course was average.",3,8/12/2024,english,0,0,food
Mitho thyo tara service ali slow thyo.,3,11/20/2022,code_mixed,1,1,hotel_restaurant
"Battery life is excellent, lasts for 2 days easily.",5,12/5/2023,english,0,0,product
"Lastai ramro service, staff ekdum polite.",5,7/22/2024,romanized_nepali,1,1,services
Ride comfortable thyo tara ali expensive ho.,4,4/18/2022,code_mixed,1,1,transportation
The hotel was under construction. Very noisy during the day.,1,8/1/2023,english,0,0,hotel_restaurant
"Mitho thyo biryani, quantity pani babbal.",5,2/14/2024,romanized_nepali,1,1,food
The charger gets very hot while charging.,2,10/9/2022,english,0,0,product
Internet speed is top notch in this area.,5,5/25/2023,english,0,0,services
Bike's pickup is not good with pillion passenger.,3,6/12/2024,english,0,0,transportation
"Kasto ramailo thau, family ko lagi perfect.",5,3/3/2022,romanized_nepali,1,1,hotel_restaurant
Food was okay but price was too high.,3,11/18/2023,english,0,0,food
"Product dami cha, delivery ali dhilo vayo.",4,9/30/2024,code_mixed,1,1,product
Staffs were very helpful and room was neat.,4,8/27/2022,english,0,0,hotel_restaurant
"Service lastai jhyau cha, phone ni uthaudaina.",1,2/12/2023,romanized_nepali,1,1,services
"Mitho lunch, must try chicken curry.",5,1/5/2024,code_mixed,1,1,food
Ride thik thyo tara rider dherai speed kudayo.,3,12/19/2022,code_mixed,1,1,transportation
The camera zoom is amazing. Highly impressed.,5,10/15/2023,english,0,0,product
"Thik cha, budget hotel room ali thulo bhaye hunthyo.",3,11/20/2024,code_mixed,1,1,hotel_restaurant
Khana mitho thyo tara service slow thyo.,4,4/22/2022,romanized_nepali,1,1,food
The service was below average. Not coming back.,2,1/29/2023,english,0,0,services
"Dami ride thyo, driver dai ekdum babbal.",5,5/15/2024,code_mixed,1,2,transportation
The laptop build quality is top notch.,5,9/8/2022,english,0,0,product
"Paisa vasool thau ho, sathi haru lai recommend garchu.",4,12/14/2023,romanized_nepali,1,1,hotel_restaurant
Food took an hour to arrive. Very frustrated.,1,3/2/2024,english,0,0,food
Mobile ko software ali slow cha.,3,6/25/2022,code_mixed,1,1,product
Everything was perfect during our stay.,5,11/20/2023,english,0,0,hotel_restaurant
Service was good but price was high.,3,12/5/2024,english,0,0,services
"Scooter ko mileage dami cha, paisa vasool.",5,1/30/2022,code_mixed,1,2,transportation
"Ramro thau, sasto ma mitho khana.",4,5/18/2023,romanized_nepali,1,1,food
Screen quality of this TV is babbal.,5,8/10/2024,code_mixed,1,1,product
Room was clean but the staff was slow.,3,10/15/2022,english,0,0,hotel_restaurant
"Service kasto slow, food pani thada thyo.",2,2/28/2023,code_mixed,1,1,food
"Great ride, safe and professional driver.",5,6/25/2024,english,0,0,transportation
Internet was down for two days. No compensation.,1,7/12/2022,english,0,0,services
"Dami mobile phone, camera ekdum clear cha.",5,9/2/2023,code_mixed,1,1,product
Mitho thyo tara waiting time ali dherai thyo.,4,3/12/2024,code_mixed,1,1,food
The location is great but the hotel needs renovation.,3,4/30/2022,english,0,0,hotel_restaurant
"Ramro bike, pick up ekdum ramro cha.",4,1/20/2023,romanized_nepali,1,1,transportation
Staffs are polite and helpful. Good service.,5,11/5/2024,english,0,0,services
"Mitho momo, chutney babbal thyo.",5,8/14/2022,romanized_nepali,1,1,food
"Product quality thik cha, delivery fast bhayo.",4,12/10/2023,code_mixed,1,1,product
The room had a bad smell. Very disappointed.,2,5/18/2024,english,0,0,hotel_restaurant
"Paisa vasool mobile, performance dami cha.",5,5/22/2022,code_mixed,1,2,product
Khana mitho thyo tara service slow thyo.,3,4/4/2023,romanized_nepali,1,1,food
The delivery guy was lost for 20 minutes.,2,2/27/2024,english,0,0,services
Bike's build quality is excellent.,5,11/12/2022,english,0,0,transportation
"Ramro experience thyo, sathi haru sanga ramailo.",5,9/25/2023,romanized_nepali,1,1,hotel_restaurant
Food was fresh and very tasty.,5,7/15/2024,english,0,0,food
Product ali mahango thyo tara thik cha.,3,3/30/2022,code_mixed,1,1,product
The hotel view was stunning. Best stay so far.,5,6/12/2023,english,0,0,hotel_restaurant
"Internet jhyau lagyo malai, late response.",2,10/2/2024,romanized_nepali,1,1,services
"Mitho momo and soup, babbal taste.",5,9/18/2022,code_mixed,1,1,food
"Ride comfortable thyo, driver dai pani ramro.",5,11/28/2023,romanized_nepali,1,1,transportation
"The sound quality is average, not worth it.",2,4/22/2024,english,0,0,product
"Dami room, view pani dami dekhincha.",5,12/5/2022,romanized_nepali,1,1,hotel_restaurant
Service ali slow thyo tara staffs polite chan.,4,8/14/2023,code_mixed,1,1,services
"The pizza was really good, definitely order again.",5,1/20/2024,english,0,0,food
"Paisa vasool bike, average pani ramro cha.",5,7/2/2022,romanized_nepali,1,2,transportation
Mobile hanging issue. Not happy at all.,1,5/15/2023,english,0,0,product
Hotel staff was very supportive and kind.,5,9/8/2024,english,0,0,hotel_restaurant
Khana mitho tara thau ali fohor thyo.,3,11/25/2022,romanized_nepali,1,1,food
"Great service, solved my issue in minutes.",5,2/12/2023,english,0,0,services
"Bike lastai dami, pick up babbal.",5,6/30/2024,code_mixed,1,2,transportation
"Product thik thikai thyo, nothing special.",3,5/12/2022,code_mixed,1,1,product
The room was a bit small for two people.,3,12/18/2023,english,0,0,hotel_restaurant
"Khana babbal thyo, sasto pani.",5,11/12/2024,romanized_nepali,1,1,food
"The ride was a bit shaky, needs maintenance.",3,8/20/2022,english,0,0,transportation
"Internet slow bhayo, lastai jhyau.",2,4/10/2023,romanized_nepali,1,1,services
"Dami sound cha, worth the money.",5,3/25/2024,code_mixed,1,1,product
Waiters are polite and the food is great.,5,10/14/2022,english,0,0,hotel_restaurant
Mitho thyo tara waiting dherai garnu parne.,3,7/22/2023,romanized_nepali,1,1,food
"Service excellent cha, recommended.",5,12/1/2024,code_mixed,0,0,services
The scooter is comfortable for city rides.,4,4/15/2022,english,0,0,transportation
"Dami mobile, budget ma babbal camera.",5,11/5/2023,code_mixed,1,2,product
The food was very spicy. I couldn't eat it.,2,8/30/2024,english,0,0,food
"Hotel room clean thyo, service pani thik cha.",4,2/18/2022,code_mixed,1,1,hotel_restaurant
"Lastai ramro thau, sasto pani.",5,1/25/2023,romanized_nepali,1,1,food
Service response was fast and helpful.,5,10/12/2024,english,0,0,services
"Bike ko performance thik cha, design babbal.",4,9/8/2022,code_mixed,1,1,transportation
The product quality is not as expected.,3,6/30/2023,english,0,0,product
"Paisa vasool thau ho, family sanga ramailo.",5,5/20/2024,romanized_nepali,1,1,hotel_restaurant
Khana mitho thyo tara price ali dherai.,4,12/14/2022,romanized_nepali,1,1,food
"Excellent stay, room was very comfortable.",5,11/20/2023,english,0,0,hotel_restaurant
Internet slow bhayera jhyau cha.,2,1/12/2024,romanized_nepali,1,1,services
Dami sound cha yo speaker ko.,5,10/30/2022,code_mixed,1,1,product
The ride was safe and the bike was clean.,5,3/8/2023,english,0,0,transportation
Mitho momo tara waiting time ali dherai.,4,7/22/2024,code_mixed,1,1,food
"Service thik thikai thyo, nothing special.",3,4/18/2022,code_mixed,1,1,services
"Great stay, rooms are neat and clean.",5,9/19/2023,english,0,0,hotel_restaurant
"Paisa vasool mobile, babbal camera quality.",5,12/5/2024,code_mixed,1,2,product
"Khana mitho thyo, service fast thyo.",5,1/30/2022,romanized_nepali,1,1,food
The ride was a bit expensive than expected.,3,8/14/2023,english,0,0,transportation
Service slow thyo tara staffs polite chan.,4,11/20/2024,code_mixed,1,1,services
"Product ramro thyo, delivery fast thyo.",5,6/12/2022,code_mixed,1,1,product
"Room clean thyo, view dami thyo.",5,5/18/2023,code_mixed,1,1,hotel_restaurant
Khana mitho tara portion ali kam thyo.,4,3/12/2024,romanized_nepali,1,1,food
Excellent service and friendly staffs.,5,10/15/2022,english,0,0,services
Bike ko performance dami cha.,5,12/1/2023,code_mixed,1,1,transportation
"Thik thikai cha product, price dherai vayo.",3,8/10/2024,code_mixed,1,1,product
Great place for weekend hangouts.,5,3/30/2022,english,0,0,hotel_restaurant
"Momo mitho thyo, babbal chutney.",5,6/12/2023,code_mixed,1,1,food
"Internet slow thyo, jhyau lagyo.",2,10/2/2024,romanized_nepali,1,1,services
The ride was comfortable and safe.,5,9/18/2022,english,0,0,transportation
"Dami camera quality, mobile ramro cha.",5,11/28/2023,code_mixed,1,1,product
"dal bhat mitho thiyo, service chito thiyo tara chutney thapnu parthyo",4,7/18/2022,romanized_nepali,1,1,food
Room was clean and staff polite. Wi-Fi was patchy though.,4,11/2/2023,english,0,0,hotel_restaurant
"phone ko battery life expected jastai aayo, camera thik chha",4,1/9/2024,romanized_nepali,0,0,product
Driver arrived late but car was clean. Fare reasonable.,3,12/21/2022,english,0,0,transportation
internet thikai cha tara support response time dherai slow thiyo,3,5/15/2023,romanized_nepali,0,0,services
"momo ramro thiyo, chutney ekdam mitho, price thik cha",5,8/7/2024,romanized_nepali,1,2,food
Stayed two nights. Breakfast was basic but acceptable. Location convenient.,4,10/4/2022,english,0,0,hotel_restaurant
"charger quality chhito bigriyo, refund process madhyama thiyo",2,2/26/2023,romanized_nepali,0,0,product
"cab driver polite, AC thik cha but traffic le 30 mins extra lagyo",4,6/12/2024,code_mixed,0,0,transportation
"AC installation team time ma ayo, kaam ramro nagaryo bhanina tara follow-up slow thiyo",3,9/3/2022,code_mixed,1,1,services
"Pasta tasted okay, portion thapna parcha. Service a little slow.",3,7/22/2023,code_mixed,0,0,food
Hotel staff helpful but room was noisy at night. Earplugs would help.,3,10/31/2024,english,0,0,hotel_restaurant
"Mouse ani keyboard dono ramro quality jasto chha, paisa vasool",5,11/11/2022,romanized_nepali,1,1,product
"Scooter start garna problem ayo in cold morning, battery service check gareu bhane ramro hunthyo",2,12/5/2023,code_mixed,0,0,transportation
"plumber aayi same day solution diye, polite and efficient",5,3/29/2024,english,0,0,services
burger ramro thiyo tara bun thodo hatar ma rakhe jasto lagyo,4,8/14/2022,romanized_nepali,0,0,food
"Decoration nice, staff friendly. Price slightly high for portion size.",3,4/18/2023,english,0,0,hotel_restaurant
"headphones sound quality dami cha, comfortable pani",5,2/1/2024,romanized_nepali,1,1,product
Driver was helpful but meter malfunctioned; had to argue about fare.,2,9/9/2023,english,0,0,transportation
"internet recharge garna easy process, data speed ramro cha",5,1/20/2025,romanized_nepali,0,0,services
"thulo plate share gariyo, taste thik cha but flavor mild thiyo",3,5/5/2022,romanized_nepali,0,0,food
Breakfast spread basic but clean and fresh. Staff smiled.,4,7/7/2024,english,0,0,hotel_restaurant
Laptop fan thoda loud cha but overall performance good,4,3/13/2023,code_mixed,0,0,product
"motorcycle ko gears smooth chhaina, service center time ma respond garyo",2,6/30/2022,romanized_nepali,0,0,transportation
"AC repair team polite but parts late ayo, overall fine",3,8/25/2023,code_mixed,0,0,services
"chowmein flavor ramailo thiyo, spice thik cha",4,9/16/2024,romanized_nepali,1,1,food
Room smelled a bit of dampness. Staff offered alternate room quickly.,3,2/11/2025,english,0,0,hotel_restaurant
"watch design ramro chha, strap thoda cheap lagyo",4,3/19/2022,code_mixed,1,1,product
"cab waited 10 min more without call, driver apologized though",3,5/2/2024,english,0,0,transportation
"painting service done well, cleanup thik bhaena but final look ramro cha",4,10/14/2023,code_mixed,0,0,services
"fried rice thik thiyo, but chicken thodo overcooked jasto lagyo",3,4/26/2022,code_mixed,0,0,food
"Nice rooftop view. Drinks were okay, staff friendly.",4,11/20/2024,english,0,0,hotel_restaurant
"soap dispenser broken thiyo when arrived, housekeeping fixed immediately",4,6/1/2023,romanized_nepali,0,0,hotel_restaurant
"Shoes comfortable, size fit perfectly. Paint on sole thoda uneven",4,1/5/2025,english,0,0,product
"two-wheeler servicing done on time, brake adjust gare pachi smooth chalyo",5,1/28/2023,romanized_nepali,0,0,transportation
internet setup complicated thiyo but team guided bhaye pachi thik bhayo,4,1/12/2022,code_mixed,0,0,services
"thulo plate ko fish fresh thiyo, price tad-bit high tara reasonable",4,2/17/2024,code_mixed,0,0,food
Staff at reception were helpful. Elevator slow during peak hours.,3,8/2/2023,english,0,0,hotel_restaurant
"product arrived late by two days, packaging fine though",3,2/9/2022,english,0,0,product
"helmet comfortable, strap secure. Color thap options huna parthyo",4,4/28/2024,code_mixed,0,0,product
"driver rude thiyo, route pani long, not happy",1,5/27/2023,code_mixed,0,0,transportation
"AC technician professional, fixed leak quickly",5,11/29/2022,english,0,0,services
"tea pani ramro thiyo, sitting area clean",4,6/3/2024,romanized_nepali,1,1,food
Breakfast omelette undercooked. Reception handled the complaint well.,3,10/10/2023,english,0,0,hotel_restaurant
"camera lens clear, zoom thik chha. shipping slow thiyo",4,5/20/2022,code_mixed,0,0,product
"scooter mileage expected jasto aayo, service center friendly",4,9/29/2024,romanized_nepali,0,0,transportation
internet technician late but solved issue. Communication could be better.,3,12/15/2023,english,0,0,services
"chicken wings spicy ra crispy, overall dami taste",5,1/3/2024,code_mixed,1,1,food
"Stayed for honeymoon, staff courteous. Room view better than photos.",5,2/25/2025,english,0,0,hotel_restaurant
"TV remote chhito fail garyo, replacement send garna time lagyo",2,6/18/2023,romanized_nepali,0,0,hotel_restaurant
keyboard backlight thik cha but keys slightly stiff,4,8/9/2022,english,0,0,product
"engine noise thoda badhi cha while idling, mechanic suggested tune-up",3,3/5/2024,code_mixed,0,0,transportation
"gardener service regular aayo, plants healthy bhae",5,2/8/2023,romanized_nepali,0,0,services
pizza crust thik cha but toppings less thiye,3,5/21/2024,code_mixed,0,0,food
"Lobby clean, but pool closed during our stay which disappointed kids",3,7/30/2023,english,0,0,hotel_restaurant
"case material thin chha, but fit perfect",3,4/3/2022,code_mixed,0,0,product
"cab driver saved time by taking shortcut, good knowledge of roads",5,12/1/2024,english,0,0,transportation
electrician came late but fixed wiring safely. Price transparent.,4,3/31/2023,english,0,0,services
"sauce taste ramro thiyo, portion thoda sasto hunu parthyo",4,9/25/2022,romanized_nepali,1,1,food
"Tea service slow during peak time, but food was fresh",3,3/11/2024,english,0,0,food
"Reception upgraded room without extra charge, very kind staff",5,1/16/2025,english,0,0,hotel_restaurant
"phone screen crisp and colors clear, but fingerprint sensor slow",4,11/19/2023,english,0,0,product
"scooter mileage lower than claimed, need to check",2,6/18/2024,english,0,0,transportation
"house cleaning service punctual, did good job. Recommend.",5,1/6/2023,english,0,0,services
"Aalu curry thik cha, but flavor thoda bland lagyo",3,12/8/2022,romanized_nepali,0,0,food
"dinner ambience ramailo thiyo, live music thik cha",5,8/20/2024,romanized_nepali,1,1,hotel_restaurant
"Toothpaste cap leaked in package, seller replied and replaced quickly",4,5/6/2023,english,0,0,product
"gear slipping sometimes, but overall scooter fine for city",3,7/26/2022,code_mixed,0,0,transportation
"painter team polite, color finish clean. Timing thoda late",4,9/12/2023,code_mixed,0,0,services
"burger ko patty juicy thiyo, fries crisp",5,10/6/2024,romanized_nepali,1,1,food
"Pool water cold and unmaintained, complained and they cleaned next day",3,7/4/2023,english,0,0,hotel_restaurant
"Backpack straps comfortable, zipper weak on one side",3,2/27/2022,english,0,0,product
"engine start garna mild problem in cold, need regular check",2,1/27/2024,romanized_nepali,0,0,transportation
"AC service cost fair, technician explained issue well",4,11/3/2023,english,0,0,services
"momo quantity thapna parcha for price, taste ramro cha",4,3/15/2022,romanized_nepali,1,1,food
"Reception miscommunication caused delay on check-in, they apologized",3,4/9/2024,english,0,0,hotel_restaurant
"Bluetooth speaker loud and clear, battery lasts long",5,6/22/2023,english,0,0,product
"driver overcharged us for short ride, not acceptable",1,8/31/2022,english,0,0,transportation
plumber arrived on time but took more time than estimated,3,2/19/2023,english,0,0,services
"thali set ramro thiyo, variety thik cha",5,7/1/2024,romanized_nepali,1,1,food
"Bed sheets thik chhaina, stains thiyo. Staff changed immediately.",2,10/28/2023,code_mixed,0,0,hotel_restaurant
"power bank lightweight, charges phone fast. Good value",5,6/11/2022,english,0,0,product
"scooter service center staff unhelpful, parts unavailable for a week",2,9/7/2024,english,0,0,transportation
"AC filter cleaning done well, house smell fresh",5,12/24/2023,english,0,0,services
"chowmein ko noodles thik cha, sauce slightly oily",3,5/14/2022,romanized_nepali,0,0,food
view from balcony stunning. Service at restaurant slow at times.,4,11/11/2024,english,0,0,hotel_restaurant
"earphones disconnected sometimes, warranty claim smooth though",3,4/2/2023,english,0,0,product
"bike alignment thik gare pachi ride smooth bhayo, mechanic ramro cha",5,9/1/2022,romanized_nepali,1,1,transportation
"water supplier delayed delivery two times, communication poor",2,8/21/2023,english,0,0,services
mo:mo portion tiny but taste good. Price adjust garnu hola,3,2/22/2024,code_mixed,0,0,food
Check-in quick and smooth. Room slightly small for family of four.,3,2/2/2025,english,0,0,hotel_restaurant
"charger cable flimsy, replaced under warranty",3,10/20/2022,english,0,0,product
"cab AC not working, driver said small problem but smelled weird",1,6/27/2024,english,0,0,transportation
"gardening service reliable, plants look healthy now",5,1/15/2023,english,0,0,services
chicken momo mitho thiyo but staff thoda distracted lagthyo,4,7/2/2022,code_mixed,1,1,food
Breakfast options limited but taste good. Coffee weak.,3,8/29/2024,english,0,0,hotel_restaurant
"watch strap broke after a month, warranty refused—disappointed",1,5/14/2023,english,0,0,product
"scooter pick-up service helpful, delivered next day",5,3/7/2022,english,0,0,transportation
"water purifier installation done neatly, explained usage well",5,9/30/2023,english,0,0,services
"momo ko sauce thik cha, but souse stick ma aayo, avoid stick",3,5/10/2024,code_mixed,0,0,food
"Hotel provided early check-in, very helpful when we arrived late night",5,1/2/2025,english,0,0,hotel_restaurant
"Bluetooth keyboard keys sticky after few days, returned easily though",3,11/7/2022,english,0,0,product
"brake pads replaced, bike feels safe now. Technician thorough",5,4/16/2024,english,0,0,transportation
"plumber arrived within hour, fixed leak properly. Fair charge",4,2/2/2023,english,0,0,services
"thado achar chu, food spicy just right. Ambience thik cha",5,6/6/2022,romanized_nepali,1,1,food
"Breakfast: eggs undercooked, asked for redo and it was better",3,9/10/2024,english,0,0,hotel_restaurant
"phone cover fit thik chha, color slightly different than ad photo",4,3/8/2023,code_mixed,0,0,product
"driver took unsafe lane, I asked him to stop. Felt unsafe.",1,10/2/2022,english,0,0,transportation
"electrician charged fair price, completed work quickly",5,12/3/2023,english,0,0,services
"soup thik cha, winter ma ramro comfort food huncha",4,1/14/2024,romanized_nepali,0,0,food
Check-out slow due to staff shortage. Hotel overall clean.,3,1/23/2025,english,0,0,hotel_restaurant
"blender thik cha, motor thoda loud hunchha but works fine",4,7/16/2023,code_mixed,0,0,product
"scooter pickup delayed due to rain, communication clear though",3,4/18/2022,code_mixed,0,0,transportation
gardening staff friendly but missed one scheduled visit,3,9/3/2023,english,0,0,services
